,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,TOR,0021900017,2019-10-25,106,23,28,0,78,37,36,18,17,14,5,41,22,2,6,BOS,112,42,109,0.385,13,38,0.342,15,16,0.938,21,35,21,10,8,9,20,2019-20,1,0,101.9,106.7,104.0,0.96,0.14,0.647,BOS,106.7,101.9,105.0,2.1,0.353,0.86
0,MEM,0021900020,2019-10-25,102,18,21,1,94,39,29,10,20,14,15,41,24,8,6,CHI,110,40,93,0.43,12,42,0.286,18,24,0.75,9,36,18,14,7,13,21,2019-20,1,0,96.2,103.8,106.0,1.33,0.31,0.75,CHI,103.8,96.2,106.0,1.29,0.25,0.69
0,NYK,0021900019,2019-10-25,109,26,31,0,81,38,25,17,28,16,9,30,17,14,4,BKN,113,37,78,0.474,16,37,0.432,23,34,0.676,11,35,21,11,2,26,26,2019-20,1,0,100.0,103.7,109.0,0.65,0.24,0.723,BKN,103.7,100.0,109.0,0.81,0.277,0.76
0,DAL,0021900021,2019-10-25,123,11,19,0,93,45,40,14,26,19,12,37,23,8,7,NOP,116,45,98,0.459,15,41,0.366,11,15,0.733,12,36,30,6,3,14,22,2019-20,0,1,118.3,111.5,104.0,2.09,0.264,0.709,NOP,111.5,118.3,104.0,2.14,0.291,0.736
0,LAL,0021900025,2019-10-25,95,14,21,1,86,34,26,8,24,19,11,31,19,14,9,UTA,86,29,70,0.414,8,25,0.32,20,21,0.952,3,37,19,8,2,22,25,2019-20,0,1,99.0,90.5,96.0,1.36,0.291,0.81,UTA,90.5,99.0,95.0,0.83,0.19,0.709
0,BKN,0021900019,2019-10-25,113,26,26,1,78,37,37,16,34,23,11,35,21,11,2,NYK,109,38,81,0.469,17,25,0.68,16,28,0.571,9,30,17,14,4,26,31,2019-20,0,1,103.7,100.0,109.0,0.81,0.277,0.76,NYK,100.0,103.7,109.0,0.65,0.24,0.723
0,MIN,0021900018,2019-10-25,121,15,21,0,91,43,38,12,31,23,13,39,30,11,6,CHA,99,37,84,0.44,12,29,0.414,13,26,0.5,9,33,26,6,5,19,29,2019-20,0,1,114.2,93.4,106.0,1.76,0.327,0.782,CHA,93.4,114.2,106.0,1.3,0.218,0.673
0,UTA,0021900025,2019-10-25,86,22,25,0,70,29,25,8,21,20,3,37,19,8,2,LAL,95,34,86,0.395,8,26,0.308,19,24,0.792,11,31,19,14,9,14,21,2019-20,1,0,90.5,99.0,95.0,0.83,0.19,0.709,LAL,99.0,90.5,96.0,1.36,0.291,0.81
0,CHI,0021900020,2019-10-25,110,13,21,0,93,40,42,12,24,18,9,36,18,14,7,MEM,102,39,94,0.415,10,29,0.345,14,20,0.7,15,41,24,8,6,18,21,2019-20,0,1,103.8,96.2,106.0,1.29,0.25,0.69,MEM,96.2,103.8,106.0,1.33,0.31,0.75
0,DEN,0021900023,2019-10-25,108,14,26,1,92,36,27,7,36,29,8,37,21,7,12,PHX,107,34,86,0.395,8,28,0.286,31,32,0.969,10,44,25,5,1,17,35,2019-20,0,1,100.0,100.9,108.0,1.5,0.25,0.75,PHX,100.9,100.0,106.0,1.39,0.25,0.75
0,POR,0021900024,2019-10-25,122,16,23,0,85,46,30,11,22,19,5,35,23,8,5,SAC,112,37,87,0.425,15,37,0.405,23,27,0.852,13,30,17,10,2,17,26,2019-20,0,1,117.3,105.7,104.0,1.44,0.19,0.745,SAC,105.7,117.3,106.0,1.0,0.255,0.81
0,PHX,0021900023,2019-10-25,107,17,35,0,86,34,28,8,32,31,10,44,25,5,1,DEN,108,36,92,0.391,7,27,0.259,29,36,0.806,8,37,21,7,12,14,26,2019-20,1,0,100.9,100.0,106.0,1.39,0.25,0.75,DEN,100.0,100.9,108.0,1.5,0.25,0.75
0,OKC,0021900022,2019-10-25,85,18,18,1,83,33,23,5,22,14,7,42,14,7,6,WAS,97,39,97,0.402,11,41,0.268,8,10,0.8,8,39,21,9,6,15,21,2019-20,1,0,82.5,92.4,103.0,0.74,0.173,0.741,WAS,92.4,82.5,105.0,1.4,0.259,0.827
0,CHA,0021900018,2019-10-25,99,19,29,1,84,37,29,12,26,13,9,33,26,6,5,MIN,121,43,91,0.473,12,38,0.316,23,31,0.742,13,39,30,11,6,15,21,2019-20,1,0,93.4,114.2,106.0,1.3,0.218,0.673,MIN,114.2,93.4,106.0,1.76,0.327,0.782
0,SAC,0021900024,2019-10-25,112,17,26,1,87,37,37,15,27,23,13,30,17,10,2,POR,122,46,85,0.541,11,30,0.367,19,22,0.864,5,35,23,8,5,16,23,2019-20,1,0,105.7,117.3,106.0,1.0,0.255,0.81,POR,117.3,105.7,104.0,1.44,0.19,0.745
