,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,IND,0022100003,2021-10-20,122,16,24,0,90,42,47,17,24,21,8,43,29,2,10,CHA,123,46,107,0.43,13,31,0.419,18,27,0.667,12,34,29,9,5,8,21,2021-22,1,0,114.0,116.0,107.0,1.71,0.255,0.667,CHA,116.0,114.0,106.0,3.63,0.333,0.745
0,TOR,0022100006,2021-10-20,83,19,21,1,97,30,34,7,22,16,19,35,14,10,4,WAS,98,36,81,0.444,5,27,0.185,21,26,0.808,7,44,20,14,8,21,17,2021-22,1,0,77.6,92.5,107.0,0.74,0.304,0.8,WAS,92.5,77.6,106.0,0.91,0.2,0.696
0,SAS,0022100010,2021-10-20,123,8,22,1,98,49,30,13,18,12,13,30,32,8,3,ORL,97,35,86,0.407,9,29,0.31,18,23,0.783,13,31,17,6,6,16,20,2021-22,0,1,128.1,102.1,96.0,4.0,0.385,0.66,ORL,102.1,128.1,95.0,1.06,0.34,0.615
0,PHX,0022100012,2021-10-20,98,18,18,1,87,36,37,14,17,12,11,34,23,9,3,DEN,110,44,83,0.53,17,39,0.436,5,9,0.556,6,40,25,9,1,17,20,2021-22,1,0,97.0,108.9,101.0,1.28,0.259,0.829,DEN,108.9,97.0,101.0,1.32,0.171,0.741
0,HOU,0022100008,2021-10-20,106,24,25,0,88,40,33,11,22,15,12,29,21,13,3,MIN,124,42,87,0.483,16,38,0.421,24,31,0.774,13,33,26,18,12,18,22,2021-22,1,0,98.1,114.8,108.0,0.88,0.314,0.708,MIN,114.8,98.1,108.0,1.44,0.292,0.686
0,OKC,0022100011,2021-10-20,86,14,15,0,91,34,35,7,18,11,15,35,19,4,2,UTA,107,40,91,0.44,14,47,0.298,13,15,0.867,12,41,18,6,5,10,19,2021-22,1,0,90.5,111.5,95.0,1.27,0.295,0.725,UTA,111.5,90.5,96.0,1.8,0.275,0.705
0,CLE,0022100007,2021-10-20,121,10,17,0,93,47,38,14,18,13,7,29,38,6,5,MEM,132,53,100,0.53,14,33,0.424,12,12,1.0,13,40,28,8,8,10,15,2021-22,1,0,116.3,125.7,104.0,3.45,0.163,0.66,MEM,125.7,116.3,105.0,2.33,0.34,0.837
0,MIN,0022100008,2021-10-20,124,18,22,1,87,42,38,16,31,24,13,33,26,18,12,HOU,106,40,88,0.455,11,33,0.333,15,22,0.682,12,29,21,13,3,24,25,2021-22,0,1,114.8,98.1,108.0,1.44,0.292,0.686,HOU,98.1,114.8,108.0,0.88,0.314,0.708
0,PHI,0022100009,2021-10-20,117,12,11,0,85,44,25,13,20,16,6,41,24,9,5,NOP,97,39,93,0.419,13,30,0.433,6,9,0.667,10,34,28,5,6,13,16,2021-22,0,1,118.2,98.0,99.0,1.85,0.205,0.764,NOP,98.0,118.2,99.0,2.0,0.236,0.795
0,POR,0022100013,2021-10-20,121,12,22,1,93,45,35,12,22,19,9,40,25,5,5,SAC,124,42,92,0.457,17,41,0.415,23,29,0.793,7,36,24,6,4,10,22,2021-22,1,0,114.2,117.0,106.0,1.92,0.245,0.796,SAC,117.0,114.2,106.0,2.4,0.204,0.755
0,ORL,0022100010,2021-10-20,97,16,20,0,86,35,29,9,23,18,13,31,17,6,6,SAS,123,49,98,0.5,13,30,0.433,12,18,0.667,13,30,32,8,3,8,22,2021-22,1,0,102.1,128.1,95.0,1.06,0.34,0.615,SAS,128.1,102.1,96.0,4.0,0.385,0.66
0,UTA,0022100011,2021-10-20,107,10,19,1,91,40,47,14,15,13,12,41,18,6,5,OKC,86,34,91,0.374,7,35,0.2,11,18,0.611,15,35,19,4,2,14,15,2021-22,0,1,111.5,90.5,96.0,1.8,0.275,0.705,OKC,90.5,111.5,95.0,1.27,0.295,0.725
0,BOS,0022100005,2021-10-20,134,18,24,0,117,48,57,21,23,17,15,41,34,13,9,NYK,138,51,105,0.486,17,45,0.378,19,27,0.704,7,48,27,9,10,17,22,2021-22,1,0,108.1,110.4,124.0,1.89,0.296,0.719,NYK,110.4,108.1,125.0,1.42,0.281,0.704
0,WAS,0022100006,2021-10-20,98,21,17,0,81,36,27,5,26,21,7,44,20,14,8,TOR,83,30,97,0.309,7,34,0.206,16,22,0.727,19,35,14,10,4,19,21,2021-22,0,1,92.5,77.6,106.0,0.91,0.2,0.696,TOR,77.6,92.5,107.0,0.74,0.304,0.8
0,CHI,0022100004,2021-10-20,94,17,19,0,86,37,23,7,15,13,9,39,18,8,5,DET,88,36,90,0.4,6,28,0.214,10,13,0.769,11,36,17,7,5,16,16,2021-22,0,1,95.9,89.8,98.0,1.06,0.26,0.737,DET,89.8,95.9,98.0,1.0,0.263,0.74
0,SAC,0022100013,2021-10-20,124,10,22,0,92,42,41,17,29,23,7,36,24,6,4,POR,121,45,93,0.484,12,35,0.343,19,22,0.864,9,40,25,5,5,12,22,2021-22,0,1,117.0,114.2,106.0,2.4,0.204,0.755,POR,114.2,117.0,106.0,1.92,0.245,0.796
0,GSW,0022100016,2021-10-21,115,21,20,1,83,43,31,15,22,14,10,43,27,5,4,LAC,113,42,96,0.438,14,40,0.35,15,21,0.714,8,31,24,9,2,7,25,2021-22,0,1,112.7,108.7,102.0,1.29,0.273,0.793,LAC,108.7,112.7,104.0,3.43,0.207,0.727
0,LAC,0022100016,2021-10-21,113,7,25,0,96,42,40,14,21,15,8,31,24,9,2,GSW,115,43,83,0.518,15,31,0.484,14,22,0.636,10,43,27,5,4,21,20,2021-22,1,0,108.7,112.7,104.0,3.43,0.207,0.727,GSW,112.7,108.7,102.0,1.29,0.273,0.793
0,MIL,0022100015,2021-10-21,95,15,26,0,84,32,42,12,29,19,5,33,19,6,0,MIA,137,51,96,0.531,15,35,0.429,20,31,0.645,11,47,28,8,2,11,26,2021-22,1,0,90.5,128.0,105.0,1.27,0.107,0.698,MIA,128.0,90.5,107.0,2.55,0.302,0.893
0,MIA,0022100015,2021-10-21,137,11,26,1,96,51,35,15,31,20,11,47,28,8,2,MIL,95,32,84,0.381,12,42,0.286,19,29,0.655,5,33,19,6,0,15,26,2021-22,0,1,128.0,90.5,107.0,2.55,0.302,0.893,MIL,90.5,128.0,105.0,1.27,0.107,0.698
0,DAL,0022100014,2021-10-21,87,15,21,0,93,31,43,13,13,12,10,40,16,7,3,ATL,113,45,94,0.479,15,35,0.429,8,9,0.889,6,49,31,8,9,13,16,2021-22,1,0,83.7,108.7,104.0,1.07,0.19,0.84,ATL,108.7,83.7,104.0,2.38,0.16,0.81
0,ATL,0022100014,2021-10-21,113,13,16,1,94,45,35,15,9,8,6,49,31,8,9,DAL,87,31,93,0.333,13,43,0.302,12,13,0.923,10,40,16,7,3,15,21,2021-22,0,1,108.7,83.7,104.0,2.38,0.16,0.81,DAL,83.7,108.7,104.0,1.07,0.19,0.84
0,LAL,0022100025,2021-10-22,105,16,26,1,86,34,34,15,29,22,12,34,25,7,3,PHX,115,42,86,0.488,10,32,0.313,21,28,0.75,7,40,31,8,2,11,22,2021-22,1,0,105.0,112.7,100.0,1.56,0.268,0.783,PHX,112.7,105.0,102.0,2.58,0.217,0.732
0,OKC,0022100023,2021-10-22,91,19,21,0,91,34,43,14,16,9,8,31,22,9,4,HOU,124,48,95,0.505,17,38,0.447,11,14,0.786,10,44,29,12,10,17,18,2021-22,1,0,88.3,118.1,103.0,1.16,0.226,0.68,HOU,118.1,88.3,105.0,1.71,0.32,0.774
0,DEN,0022100024,2021-10-22,102,21,21,1,86,44,30,9,8,5,8,33,26,10,2,SAS,96,40,84,0.476,6,24,0.25,10,14,0.714,7,32,24,11,2,20,17,2021-22,0,1,99.0,94.1,103.0,1.24,0.227,0.795,SAS,94.1,99.0,102.0,1.2,0.205,0.773
0,SAC,0022100026,2021-10-22,101,15,22,1,99,39,36,8,21,15,16,36,20,15,5,UTA,110,37,90,0.411,16,42,0.381,20,23,0.87,13,38,16,14,3,17,17,2021-22,1,0,98.1,106.8,103.0,1.33,0.344,0.667,UTA,106.8,98.1,103.0,0.84,0.333,0.656
0,UTA,0022100026,2021-10-22,110,17,17,0,90,37,42,16,23,20,13,38,16,14,3,SAC,101,39,99,0.394,8,36,0.222,15,21,0.714,16,36,20,15,5,15,22,2021-22,0,1,106.8,98.1,103.0,0.84,0.333,0.656,SAC,98.1,106.8,103.0,1.33,0.344,0.667
0,CHI,0022100022,2021-10-22,128,14,14,1,89,47,28,14,25,20,11,35,32,9,7,NOP,112,42,87,0.483,15,29,0.517,13,16,0.813,9,33,26,7,5,16,20,2021-22,0,1,124.3,108.7,103.0,2.29,0.267,0.787,NOP,108.7,124.3,103.0,1.53,0.213,0.733
0,HOU,0022100023,2021-10-22,124,17,18,1,95,48,38,17,14,11,10,44,29,12,10,OKC,91,34,91,0.374,14,43,0.326,9,16,0.563,8,31,22,9,4,19,21,2021-22,0,1,118.1,88.3,105.0,1.71,0.32,0.774,OKC,88.3,118.1,103.0,1.16,0.226,0.68
0,NYK,0022100018,2021-10-22,121,11,19,0,88,44,54,24,17,9,6,32,34,10,4,ORL,96,33,83,0.398,17,43,0.395,13,15,0.867,9,37,24,5,3,18,18,2021-22,0,1,123.5,99.0,98.0,3.09,0.2,0.76,ORL,99.0,123.5,97.0,1.26,0.24,0.8
0,PHX,0022100025,2021-10-22,115,11,22,0,86,42,32,10,28,21,7,40,31,8,2,LAL,105,34,86,0.395,15,34,0.441,22,29,0.759,12,34,25,7,3,16,26,2021-22,0,1,112.7,105.0,102.0,2.58,0.217,0.732,LAL,105.0,112.7,100.0,1.56,0.268,0.783
0,WAS,0022100019,2021-10-22,135,9,21,1,94,49,38,19,19,18,6,32,24,5,6,IND,134,52,97,0.536,15,34,0.441,15,20,0.75,7,35,28,5,6,12,22,2021-22,0,1,128.6,127.6,105.0,2.67,0.178,0.714,IND,127.6,128.6,105.0,2.33,0.286,0.822
0,ORL,0022100018,2021-10-22,96,18,18,1,83,33,43,17,15,13,9,37,24,5,3,NYK,121,44,88,0.5,24,54,0.444,9,17,0.529,6,32,34,10,4,11,19,2021-22,1,0,99.0,123.5,97.0,1.26,0.24,0.8,NYK,123.5,99.0,98.0,3.09,0.2,0.76
0,BKN,0022100021,2021-10-22,114,12,16,0,88,41,38,12,24,20,11,36,26,6,6,PHI,109,43,91,0.473,14,36,0.389,9,11,0.818,5,30,17,8,9,8,21,2021-22,0,1,117.5,112.4,97.0,2.0,0.34,0.776,PHI,112.4,117.5,97.0,1.7,0.224,0.66
0,BOS,0022100020,2021-10-22,83,25,19,1,82,32,34,11,11,8,10,32,19,6,12,TOR,115,42,100,0.42,10,35,0.286,21,21,1.0,21,39,22,16,2,11,13,2021-22,1,0,82.2,113.9,101.0,0.76,0.231,0.603,TOR,113.9,82.2,101.0,1.83,0.397,0.769
0,CHA,0022100017,2021-10-22,123,18,16,0,91,48,32,13,17,14,11,35,32,13,1,CLE,112,43,84,0.512,9,31,0.29,17,20,0.85,7,29,26,9,3,18,15,2021-22,0,1,116.0,105.7,106.0,1.78,0.295,0.814,CLE,105.7,116.0,106.0,1.37,0.186,0.705
0,NOP,0022100022,2021-10-22,112,16,20,0,87,42,29,15,16,13,9,33,26,7,5,CHI,128,47,89,0.528,14,28,0.5,20,25,0.8,11,35,32,9,7,14,14,2021-22,1,0,108.7,124.3,103.0,1.53,0.213,0.733,CHI,124.3,108.7,103.0,2.29,0.267,0.787
0,PHI,0022100021,2021-10-22,109,8,21,1,91,43,36,14,11,9,5,30,17,8,9,BKN,114,41,88,0.466,12,38,0.316,20,24,0.833,11,36,26,6,6,12,16,2021-22,1,0,112.4,117.5,97.0,1.7,0.224,0.66,BKN,117.5,112.4,97.0,2.0,0.34,0.776
0,CLE,0022100017,2021-10-22,112,18,15,1,84,43,31,9,20,17,7,29,26,9,3,CHA,123,48,91,0.527,13,32,0.406,14,17,0.824,11,35,32,13,1,18,16,2021-22,1,0,105.7,116.0,106.0,1.37,0.186,0.705,CHA,116.0,105.7,106.0,1.78,0.295,0.814
0,IND,0022100019,2021-10-22,134,12,22,0,97,52,34,15,20,15,7,35,28,5,6,WAS,135,49,94,0.521,19,38,0.5,18,19,0.947,6,32,24,5,6,9,21,2021-22,1,0,127.6,128.6,105.0,2.33,0.286,0.822,WAS,128.6,127.6,105.0,2.67,0.178,0.714
0,SAS,0022100024,2021-10-22,96,20,17,0,84,40,24,6,14,10,7,32,24,11,2,DEN,102,44,86,0.512,9,30,0.3,5,8,0.625,8,33,26,10,2,21,21,2021-22,1,0,94.1,99.0,102.0,1.2,0.205,0.773,DEN,99.0,94.1,103.0,1.24,0.227,0.795
0,TOR,0022100020,2021-10-22,115,11,13,0,100,42,35,10,21,21,21,39,22,16,2,BOS,83,32,82,0.39,11,34,0.324,8,11,0.727,10,32,19,6,12,25,19,2021-22,0,1,113.9,82.2,101.0,1.83,0.397,0.769,BOS,82.2,113.9,101.0,0.76,0.231,0.603
0,POR,0022100033,2021-10-23,134,9,15,1,94,51,50,21,17,11,8,40,24,8,5,PHX,105,43,89,0.483,9,28,0.321,10,15,0.667,7,31,27,6,1,14,19,2021-22,0,1,131.4,102.9,102.0,2.67,0.222,0.837,PHX,102.9,131.4,102.0,1.93,0.163,0.778
0,SAS,0022100032,2021-10-23,111,12,18,1,99,48,39,10,6,5,10,28,29,10,4,MIL,121,44,83,0.53,15,35,0.429,18,22,0.818,7,37,21,6,5,20,15,2021-22,1,0,107.8,117.5,103.0,2.23,0.269,0.744,MIL,117.5,107.8,103.0,0.95,0.256,0.731
0,CHI,0022100030,2021-10-23,97,12,17,1,84,35,26,11,19,16,3,39,24,13,11,DET,82,34,88,0.386,5,28,0.179,9,15,0.6,11,42,14,9,8,20,17,2021-22,0,1,95.1,82.0,102.0,1.85,0.14,0.714,DET,82.0,95.1,100.0,0.61,0.286,0.86
0,IND,0022100028,2021-10-23,102,16,18,1,97,38,39,10,21,16,14,41,18,10,5,MIA,91,35,91,0.385,9,33,0.273,12,14,0.857,10,45,18,4,2,22,25,2021-22,0,1,96.2,84.3,106.0,1.13,0.262,0.737,MIA,84.3,96.2,108.0,0.82,0.263,0.738
0,DAL,0022100029,2021-10-23,103,9,22,0,91,38,42,14,18,13,13,37,24,6,6,TOR,95,34,85,0.4,11,37,0.297,16,23,0.696,11,38,17,7,6,12,23,2021-22,0,1,110.8,102.2,93.0,2.67,0.293,0.709,TOR,102.2,110.8,93.0,1.42,0.291,0.707
0,ATL,0022100027,2021-10-23,95,9,23,0,99,38,34,10,15,9,17,37,20,5,3,CLE,101,37,89,0.416,7,28,0.25,20,27,0.741,12,42,23,6,6,10,16,2021-22,1,0,97.9,104.1,97.0,2.22,0.317,0.732,CLE,104.1,97.9,97.0,2.3,0.268,0.683
0,CLE,0022100027,2021-10-23,101,10,16,1,89,37,28,7,27,20,12,42,23,6,6,ATL,95,38,99,0.384,10,34,0.294,9,15,0.6,17,37,20,5,3,9,23,2021-22,0,1,104.1,97.9,97.0,2.3,0.268,0.683,ATL,97.9,104.1,97.0,2.22,0.317,0.732
0,NOP,0022100031,2021-10-23,89,28,22,0,89,31,40,9,23,18,21,40,15,10,5,MIN,96,39,96,0.406,12,38,0.316,6,10,0.6,13,34,22,13,8,19,25,2021-22,1,0,84.8,90.6,105.0,0.5,0.41,0.712,MIN,90.6,84.8,106.0,1.1,0.288,0.59
0,DET,0022100030,2021-10-23,82,20,17,0,88,34,28,5,15,9,11,42,14,9,8,CHI,97,35,84,0.417,11,26,0.423,16,19,0.842,3,39,24,13,11,12,17,2021-22,1,0,82.0,95.1,100.0,0.61,0.286,0.86,CHI,95.1,82.0,102.0,1.85,0.14,0.714
0,MIA,0022100028,2021-10-23,91,22,25,0,91,35,33,9,14,12,10,45,18,4,2,IND,102,38,97,0.392,10,39,0.256,16,21,0.762,14,41,18,10,5,16,18,2021-22,1,0,84.3,96.2,108.0,0.82,0.263,0.738,IND,96.2,84.3,106.0,1.13,0.262,0.737
0,TOR,0022100029,2021-10-23,95,12,23,1,85,34,37,11,23,16,11,38,17,7,6,DAL,103,38,91,0.418,14,42,0.333,13,18,0.722,13,37,24,6,6,9,22,2021-22,1,0,102.2,110.8,93.0,1.42,0.291,0.707,DAL,110.8,102.2,93.0,2.67,0.293,0.709
0,LAC,0022100034,2021-10-23,114,7,21,1,99,43,39,13,17,15,14,30,23,7,4,MEM,120,42,90,0.467,15,36,0.417,21,25,0.84,13,35,26,5,3,11,19,2021-22,1,0,116.3,121.2,98.0,3.29,0.31,0.673,MEM,121.2,116.3,99.0,2.36,0.327,0.69
0,MEM,0022100034,2021-10-23,120,11,19,0,90,42,36,15,25,21,13,35,26,5,3,LAC,114,43,99,0.434,13,39,0.333,15,17,0.882,14,30,23,7,4,7,21,2021-22,0,1,121.2,116.3,99.0,2.36,0.327,0.69,LAC,116.3,121.2,98.0,3.29,0.31,0.673
0,PHX,0022100033,2021-10-23,105,14,19,0,89,43,28,9,15,10,7,31,27,6,1,POR,134,51,94,0.543,21,50,0.42,11,17,0.647,8,40,24,8,5,9,15,2021-22,1,0,102.9,131.4,102.0,1.93,0.163,0.778,POR,131.4,102.9,102.0,2.67,0.222,0.837
0,MIL,0022100032,2021-10-23,121,20,15,0,83,44,35,15,22,18,7,37,21,6,5,SAS,111,48,99,0.485,10,39,0.256,5,6,0.833,10,28,29,10,4,12,18,2021-22,0,1,117.5,107.8,103.0,0.95,0.256,0.731,SAS,107.8,117.5,103.0,2.23,0.269,0.744
0,MIN,0022100031,2021-10-23,96,19,25,1,96,39,38,12,10,6,13,34,22,13,8,NOP,89,31,89,0.348,9,40,0.225,18,23,0.783,21,40,15,10,5,28,22,2021-22,0,1,90.6,84.8,106.0,1.1,0.288,0.59,NOP,84.8,90.6,105.0,0.5,0.41,0.712
0,NYK,0022100036,2021-10-24,104,12,21,1,100,37,48,13,25,17,16,36,20,8,8,ORL,110,36,88,0.409,12,43,0.279,26,34,0.765,10,47,22,7,4,13,25,2021-22,1,0,101.0,106.8,103.0,1.67,0.294,0.745,ORL,106.8,101.0,103.0,1.69,0.255,0.706
0,OKC,0022100038,2021-10-24,103,11,17,1,84,40,31,8,19,15,6,36,24,9,4,PHI,115,41,88,0.466,17,41,0.415,16,20,0.8,12,35,25,4,9,12,17,2021-22,1,0,106.2,118.6,97.0,2.18,0.196,0.735,PHI,118.6,106.2,97.0,2.08,0.265,0.804
0,CHA,0022100035,2021-10-24,111,12,17,0,94,43,30,10,19,15,10,38,26,10,5,BKN,95,38,87,0.437,9,35,0.257,10,12,0.833,9,35,18,10,8,17,19,2021-22,0,1,109.9,93.1,101.0,2.17,0.269,0.8,BKN,93.1,109.9,102.0,1.06,0.2,0.731
0,HOU,0022100037,2021-10-24,97,18,20,1,75,32,32,14,24,19,5,35,20,7,4,BOS,107,38,86,0.442,15,47,0.319,16,20,0.8,6,37,22,10,6,11,22,2021-22,1,0,98.0,105.9,99.0,1.0,0.174,0.796,BOS,105.9,98.0,101.0,1.83,0.204,0.826
0,ORL,0022100036,2021-10-24,110,13,25,0,88,36,43,12,34,26,10,47,22,7,4,NYK,104,37,100,0.37,13,48,0.271,17,25,0.68,16,36,20,8,8,12,21,2021-22,0,1,106.8,101.0,103.0,1.69,0.255,0.706,NYK,101.0,106.8,103.0,1.67,0.294,0.745
0,BKN,0022100035,2021-10-24,95,17,19,1,87,38,35,9,12,10,9,35,18,10,8,CHA,111,43,94,0.457,10,30,0.333,15,19,0.789,10,38,26,10,5,12,17,2021-22,1,0,93.1,109.9,102.0,1.06,0.2,0.731,CHA,109.9,93.1,101.0,2.17,0.269,0.8
0,BOS,0022100037,2021-10-24,107,11,22,0,86,38,47,15,20,16,6,37,22,10,6,HOU,97,32,75,0.427,14,32,0.438,19,24,0.792,5,35,20,7,4,18,20,2021-22,0,1,105.9,98.0,101.0,1.83,0.204,0.826,HOU,98.0,105.9,99.0,1.0,0.174,0.796
0,MEM,0022100040,2021-10-24,118,17,20,0,100,45,35,13,18,15,18,31,25,13,4,LAL,121,45,84,0.536,16,30,0.533,15,22,0.682,9,27,29,10,12,17,14,2021-22,1,0,116.8,118.6,101.0,1.47,0.439,0.738,LAL,118.6,116.8,102.0,1.71,0.262,0.561
0,LAL,0022100040,2021-10-24,121,17,14,1,84,45,30,16,22,15,9,27,29,10,12,MEM,118,45,100,0.45,13,35,0.371,15,18,0.833,18,31,25,13,4,17,20,2021-22,0,1,118.6,116.8,102.0,1.71,0.262,0.561,MEM,116.8,118.6,101.0,1.47,0.439,0.738
0,PHI,0022100038,2021-10-24,115,12,17,0,88,41,41,17,20,16,12,35,25,4,9,OKC,103,40,84,0.476,8,31,0.258,15,19,0.789,6,36,24,9,4,11,17,2021-22,0,1,118.6,106.2,97.0,2.08,0.265,0.804,OKC,106.2,118.6,97.0,2.18,0.196,0.735
0,GSW,0022100039,2021-10-24,119,6,13,0,97,43,37,13,24,20,14,29,26,12,3,SAC,107,42,86,0.488,15,46,0.326,8,13,0.615,10,37,26,0,4,19,16,2021-22,0,1,119.0,105.9,100.0,3.71,0.291,0.723,SAC,105.9,119.0,101.0,1.37,0.277,0.709
0,SAC,0022100039,2021-10-24,107,19,16,1,86,42,46,15,13,8,10,37,26,0,4,GSW,119,43,97,0.443,13,37,0.351,20,24,0.833,14,29,26,12,3,6,13,2021-22,1,0,105.9,119.0,101.0,1.37,0.277,0.709,GSW,119.0,105.9,100.0,3.71,0.291,0.723
0,CHI,0022100046,2021-10-25,111,13,16,0,81,39,27,12,22,21,5,24,24,11,3,TOR,108,40,83,0.482,12,30,0.4,16,20,0.8,13,34,27,8,1,19,18,2021-22,0,1,114.4,109.1,97.0,1.85,0.143,0.578,TOR,109.1,114.4,99.0,1.29,0.422,0.857
0,BKN,0022100044,2021-10-25,104,9,19,1,94,40,35,10,17,14,7,47,23,6,4,WAS,90,33,95,0.347,9,39,0.231,15,20,0.75,10,43,16,5,5,12,17,2021-22,0,1,101.0,86.5,103.0,2.56,0.148,0.762,WAS,86.5,101.0,104.0,1.33,0.238,0.852
0,DEN,0022100048,2021-10-25,87,21,22,1,86,35,38,9,12,8,11,36,21,10,3,CLE,99,38,82,0.463,7,25,0.28,16,20,0.8,11,38,26,8,5,14,18,2021-22,1,0,88.8,102.1,98.0,0.95,0.309,0.766,CLE,102.1,88.8,97.0,1.63,0.234,0.691
0,TOR,0022100046,2021-10-25,108,19,18,1,83,40,30,12,20,16,13,34,27,8,1,CHI,111,39,81,0.481,12,27,0.444,21,22,0.955,5,24,24,11,3,13,16,2021-22,1,0,109.1,114.4,99.0,1.29,0.422,0.857,CHI,114.4,109.1,97.0,1.85,0.143,0.578
0,IND,0022100042,2021-10-25,109,19,24,1,90,40,36,14,17,15,12,35,23,6,1,MIL,119,41,85,0.482,11,32,0.344,26,31,0.839,7,35,24,13,6,13,19,2021-22,1,0,101.9,113.3,107.0,1.21,0.28,0.848,MIL,113.3,101.9,105.0,1.71,0.152,0.72
0,LAC,0022100049,2021-10-25,116,17,23,1,93,44,43,14,19,14,5,38,37,21,6,POR,86,32,85,0.376,8,37,0.216,14,18,0.778,7,40,15,11,4,30,18,2021-22,0,1,100.9,75.4,115.0,2.18,0.14,0.815,POR,75.4,100.9,114.0,0.5,0.185,0.86
