,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,HOU,0021700013,2017-10-18,105,14,14,0,83,33,45,12,29,27,12,32,19,7,3,SAC,100,42,88,0.477,8,23,0.348,8,10,0.8,9,33,19,5,4,17,20,2017-18,0,1,106.1,100.0,99.0,1.19,0.314,0.708,SAC,100.0,106.1,100.0,1.06,0.292,0.686
0,MIN,0021700011,2017-10-18,99,13,16,0,85,37,19,8,23,17,11,31,23,7,4,SAS,107,41,89,0.461,8,21,0.381,17,19,0.895,12,38,22,8,11,11,18,2017-18,1,0,104.2,111.5,95.0,1.77,0.24,0.653,SAS,111.5,104.2,96.0,2.0,0.347,0.76
0,NOP,0021700008,2017-10-18,91,17,31,0,79,30,25,7,29,24,16,35,15,4,12,MEM,103,39,92,0.424,9,29,0.31,16,28,0.571,15,30,19,9,8,11,29,2017-18,1,0,95.8,106.2,95.0,0.83,0.347,0.607,MEM,106.2,95.8,97.0,1.58,0.393,0.653
0,UTA,0021700010,2017-10-18,106,15,18,1,81,41,24,9,16,15,6,30,28,9,5,DEN,96,36,77,0.468,13,27,0.481,11,12,0.917,7,31,21,4,3,20,18,2017-18,0,1,109.3,99.0,97.0,1.87,0.2,0.78,DEN,99.0,109.3,97.0,1.0,0.22,0.8
0,DEN,0021700010,2017-10-18,96,20,18,0,77,36,27,13,12,11,7,31,21,4,3,UTA,106,41,81,0.506,9,24,0.375,15,16,0.938,6,30,28,9,5,15,18,2017-18,1,0,99.0,109.3,97.0,1.0,0.22,0.8,UTA,109.3,99.0,97.0,1.87,0.2,0.78
0,PHX,0021700012,2017-10-18,76,16,22,1,89,28,27,7,18,13,10,23,10,9,8,POR,124,44,90,0.489,14,24,0.583,22,28,0.786,15,42,22,8,7,16,20,2017-18,1,0,76.0,122.8,100.0,0.63,0.258,0.532,POR,122.8,76.0,101.0,1.22,0.468,0.742
0,CHA,0021700003,2017-10-18,90,17,15,0,73,29,30,9,29,23,3,44,16,4,3,DET,102,41,96,0.427,9,26,0.346,11,12,0.917,9,38,24,14,3,8,21,2017-18,1,0,90.9,103.0,99.0,0.94,0.152,0.804,DET,103.0,90.9,99.0,2.67,0.196,0.848
0,MIA,0021700005,2017-10-18,109,13,20,0,101,44,30,8,17,13,11,33,27,6,4,ORL,116,43,90,0.478,8,21,0.381,22,29,0.759,11,39,22,8,9,14,18,2017-18,1,0,103.8,111.5,105.0,2.08,0.322,0.686,ORL,111.5,103.8,104.0,1.47,0.314,0.678
0,CHI,0021700014,2017-10-19,100,19,23,0,89,37,32,10,18,16,10,29,22,7,2,TOR,117,39,83,0.47,13,29,0.448,26,28,0.929,13,36,26,10,4,17,19,2017-18,1,0,99.0,115.8,101.0,1.16,0.288,0.682,TOR,115.8,99.0,101.0,1.53,0.318,0.712
0,LAC,0021700016,2017-10-19,108,14,20,0,107,42,33,12,13,12,17,42,23,12,3,LAL,92,37,91,0.407,4,16,0.25,14,23,0.609,12,40,21,8,7,19,15,2017-18,0,1,101.9,87.6,106.0,1.53,0.385,0.741,LAL,87.6,101.9,105.0,1.05,0.259,0.615
0,LAL,0021700016,2017-10-19,92,19,15,1,91,37,16,4,23,14,12,40,21,8,7,LAC,108,42,107,0.393,12,33,0.364,12,13,0.923,17,42,23,12,3,14,20,2017-18,1,0,87.6,101.9,105.0,1.05,0.259,0.615,LAC,101.9,87.6,106.0,1.53,0.385,0.741
0,NYK,0021700015,2017-10-19,84,25,23,0,79,32,24,7,19,13,11,30,19,8,4,OKC,105,39,90,0.433,11,38,0.289,16,22,0.727,13,28,26,14,7,18,22,2017-18,1,0,84.8,105.0,99.0,0.73,0.292,0.63,OKC,105.0,84.8,100.0,1.3,0.37,0.708
0,TOR,0021700014,2017-10-19,117,17,19,1,83,39,29,13,28,26,13,36,26,10,4,CHI,100,37,89,0.416,10,32,0.313,16,18,0.889,10,29,22,7,2,19,23,2017-18,0,1,115.8,99.0,101.0,1.53,0.318,0.712,CHI,99.0,115.8,101.0,1.16,0.288,0.682
0,OKC,0021700015,2017-10-19,105,18,22,1,90,39,38,11,22,16,13,28,26,14,7,NYK,84,32,79,0.405,7,24,0.292,13,19,0.684,11,30,19,8,4,25,23,2017-18,0,1,105.0,84.8,100.0,1.3,0.37,0.708,NYK,84.8,105.0,99.0,0.73,0.292,0.63
0,BKN,0021700022,2017-10-20,126,18,17,1,92,46,27,9,35,25,15,33,22,13,6,ORL,121,45,89,0.506,18,33,0.545,13,15,0.867,9,31,30,9,3,22,27,2017-18,0,1,116.7,113.1,108.0,1.22,0.353,0.756,ORL,113.1,116.7,107.0,1.36,0.244,0.647
0,MIL,0021700021,2017-10-20,97,14,17,1,82,38,35,11,12,10,8,22,23,9,2,CLE,116,44,81,0.543,11,26,0.423,17,17,1.0,9,35,25,8,3,17,11,2017-18,1,0,103.2,120.8,94.0,1.53,0.217,0.649,CLE,120.8,103.2,96.0,1.39,0.351,0.783
0,DET,0021700020,2017-10-20,111,19,32,0,87,43,23,10,20,15,10,23,19,12,1,WAS,115,40,75,0.533,6,17,0.353,29,35,0.829,7,30,25,12,7,16,18,2017-18,1,0,107.8,111.7,103.0,1.0,0.271,0.784,WAS,111.7,107.8,103.0,1.47,0.216,0.729
0,CHA,0021700017,2017-10-20,109,21,18,1,86,37,36,11,30,24,12,45,17,5,4,ATL,91,36,95,0.379,7,30,0.233,12,14,0.857,6,32,19,11,4,13,29,2017-18,0,1,105.8,90.1,103.0,0.81,0.346,0.78,ATL,90.1,105.8,101.0,1.46,0.22,0.654
0,BOS,0021700019,2017-10-20,102,19,24,0,84,35,29,10,32,22,14,41,16,4,5,PHI,92,35,92,0.38,10,32,0.313,12,16,0.75,14,33,20,7,4,16,30,2017-18,0,1,102.0,93.9,100.0,0.84,0.333,0.695,PHI,93.9,102.0,98.0,1.18,0.305,0.667
0,ORL,0021700022,2017-10-20,121,22,27,0,89,45,33,18,15,13,9,31,30,9,3,BKN,126,46,92,0.5,9,27,0.333,25,35,0.714,15,33,22,13,6,18,17,2017-18,1,0,113.1,116.7,107.0,1.36,0.244,0.647,BKN,116.7,113.1,108.0,1.22,0.353,0.756
0,CLE,0021700021,2017-10-20,116,17,11,0,81,44,26,11,17,17,9,35,25,8,3,MIL,97,38,82,0.463,11,35,0.314,10,12,0.833,8,22,23,9,2,14,17,2017-18,0,1,120.8,103.2,96.0,1.39,0.351,0.783,MIL,103.2,120.8,94.0,1.53,0.217,0.649
0,ATL,0021700017,2017-10-20,91,13,29,0,95,36,30,7,14,12,6,32,19,11,4,CHA,109,37,86,0.43,11,36,0.306,24,30,0.8,12,45,17,5,4,21,18,2017-18,1,0,90.1,105.8,101.0,1.46,0.22,0.654,CHA,105.8,90.1,103.0,0.81,0.346,0.78
0,DAL,0021700024,2017-10-20,88,12,13,1,75,31,33,11,21,15,7,29,19,8,7,SAC,93,37,87,0.425,10,23,0.435,9,13,0.692,16,41,20,8,3,14,18,2017-18,1,0,96.7,101.1,91.0,1.58,0.163,0.615,SAC,101.1,96.7,92.0,1.33,0.385,0.837
0,UTA,0021700023,2017-10-20,97,19,21,0,77,37,22,9,17,14,7,31,23,10,8,MIN,100,36,81,0.444,7,22,0.318,21,26,0.808,10,34,17,11,2,15,17,2017-18,1,0,100.0,105.3,97.0,1.21,0.209,0.688,MIN,105.3,100.0,95.0,1.06,0.313,0.791
0,GSW,0021700025,2017-10-20,128,18,23,0,91,47,40,18,20,16,10,39,29,6,8,NOP,120,45,98,0.459,16,36,0.444,14,22,0.636,16,34,26,8,4,17,19,2017-18,0,1,114.3,108.1,112.0,1.61,0.217,0.69,NOP,108.1,114.3,111.0,1.37,0.31,0.783
0,LAL,0021700026,2017-10-20,132,18,31,0,93,48,26,12,33,24,5,37,22,8,3,PHX,130,45,92,0.489,14,29,0.483,26,38,0.684,10,40,17,8,9,19,25,2017-18,0,1,110.0,108.3,120.0,1.22,0.173,0.769,PHX,108.3,110.0,120.0,0.89,0.231,0.827
0,PHX,0021700026,2017-10-20,130,19,25,1,92,45,29,14,38,26,10,40,17,8,9,LAL,132,48,93,0.516,12,26,0.462,24,33,0.727,5,37,22,8,3,18,31,2017-18,1,0,108.3,110.0,120.0,0.89,0.231,0.827,LAL,110.0,108.3,120.0,1.22,0.173,0.769
0,IND,0021700018,2017-10-20,96,12,17,1,78,35,18,4,33,22,6,33,15,1,4,POR,114,46,95,0.484,9,19,0.474,13,17,0.765,11,40,19,5,6,9,26,2017-18,1,0,97.0,116.3,99.0,1.25,0.184,0.7,POR,116.3,97.0,98.0,2.11,0.3,0.816
0,NOP,0021700025,2017-10-20,120,17,19,1,98,45,36,16,22,14,16,34,26,8,4,GSW,128,47,91,0.516,18,40,0.45,16,20,0.8,10,39,29,6,8,18,23,2017-18,1,0,108.1,114.3,111.0,1.37,0.31,0.783,GSW,114.3,108.1,112.0,1.61,0.217,0.69
0,MIN,0021700023,2017-10-20,100,15,17,1,81,36,22,7,26,21,10,34,17,11,2,UTA,97,37,77,0.481,9,22,0.409,14,17,0.824,7,31,23,10,8,19,21,2017-18,0,1,105.3,100.0,95.0,1.06,0.313,0.791,UTA,100.0,105.3,97.0,1.21,0.209,0.688
0,WAS,0021700020,2017-10-20,115,16,18,1,75,40,17,6,35,29,7,30,25,12,7,DET,111,43,87,0.494,10,23,0.435,15,20,0.75,10,23,19,12,1,19,32,2017-18,0,1,111.7,107.8,103.0,1.47,0.216,0.729,DET,107.8,111.7,103.0,1.0,0.271,0.784
0,POR,0021700018,2017-10-20,114,9,26,0,95,46,19,9,17,13,11,40,19,5,6,IND,96,35,78,0.449,4,18,0.222,22,33,0.667,6,33,15,1,4,12,17,2017-18,0,1,116.3,97.0,98.0,2.11,0.3,0.816,IND,97.0,116.3,99.0,1.25,0.184,0.7
0,PHI,0021700019,2017-10-20,92,16,30,1,92,35,32,10,16,12,14,33,20,7,4,BOS,102,35,84,0.417,10,29,0.345,22,32,0.688,14,41,16,4,5,19,24,2017-18,1,0,93.9,102.0,98.0,1.18,0.305,0.667,BOS,102.0,93.9,100.0,0.84,0.333,0.695
0,SAC,0021700024,2017-10-20,93,14,18,0,87,37,23,10,13,9,16,41,20,8,3,DAL,88,31,75,0.413,11,33,0.333,15,21,0.714,7,29,19,8,7,12,13,2017-18,0,1,101.1,96.7,92.0,1.33,0.385,0.837,DAL,96.7,101.1,91.0,1.58,0.163,0.615
0,UTA,0021700036,2017-10-21,96,18,21,1,77,38,29,9,14,11,7,34,22,11,4,OKC,87,32,78,0.41,11,33,0.333,12,19,0.632,8,30,15,14,4,17,16,2017-18,0,1,104.3,94.6,92.0,1.16,0.22,0.729,OKC,94.6,104.3,92.0,0.88,0.271,0.78
0,MIL,0021700034,2017-10-21,113,14,23,1,80,42,18,7,30,22,7,28,22,9,8,POR,110,34,81,0.42,11,28,0.393,31,35,0.886,13,29,18,10,6,16,22,2017-18,0,1,115.3,111.1,98.0,1.57,0.244,0.604,POR,111.1,115.3,99.0,1.13,0.396,0.756
0,GSW,0021700033,2017-10-21,101,17,28,0,84,33,38,12,27,23,12,34,20,10,7,MEM,111,36,77,0.468,10,27,0.37,29,37,0.784,6,34,20,8,4,14,25,2017-18,1,0,100.0,111.0,101.0,1.18,0.302,0.822,MEM,111.0,100.0,100.0,1.43,0.178,0.698
0,MEM,0021700033,2017-10-21,111,14,25,1,77,36,27,10,37,29,6,34,20,8,4,GSW,101,33,84,0.393,12,38,0.316,23,27,0.852,12,34,20,10,7,17,28,2017-18,0,1,111.0,100.0,100.0,1.43,0.178,0.698,GSW,100.0,111.0,101.0,1.18,0.302,0.822
0,DAL,0021700032,2017-10-21,91,14,19,0,84,31,31,13,21,16,8,33,19,6,0,HOU,107,39,82,0.476,11,47,0.234,18,22,0.818,8,46,17,12,4,13,24,2017-18,1,0,91.9,108.1,99.0,1.36,0.158,0.822,HOU,108.1,91.9,99.0,1.13,0.178,0.842
0,HOU,0021700032,2017-10-21,107,13,24,1,82,39,47,11,22,18,8,46,17,12,4,DAL,91,31,84,0.369,13,31,0.419,16,21,0.762,8,33,19,6,0,14,19,2017-18,0,1,108.1,91.9,99.0,1.13,0.178,0.842,DAL,91.9,108.1,99.0,1.36,0.158,0.822
0,PHX,0021700037,2017-10-21,88,19,27,0,71,27,24,6,38,28,4,32,19,8,3,LAC,130,48,88,0.545,12,26,0.462,22,30,0.733,10,42,26,12,2,12,32,2017-18,1,0,84.6,123.8,104.0,0.95,0.125,0.733,LAC,123.8,84.6,105.0,2.17,0.267,0.875
0,OKC,0021700036,2017-10-21,87,17,16,0,78,32,33,11,19,12,8,30,15,14,4,UTA,96,38,77,0.494,9,29,0.31,11,14,0.786,7,34,22,11,4,18,21,2017-18,1,0,94.6,104.3,92.0,0.88,0.271,0.78,UTA,104.3,94.6,92.0,1.16,0.22,0.729
0,LAC,0021700037,2017-10-21,130,12,32,1,88,48,26,12,30,22,10,42,26,12,2,PHX,88,27,71,0.38,6,24,0.25,28,38,0.737,4,32,19,8,3,19,27,2017-18,0,1,123.8,84.6,105.0,2.17,0.267,0.875,PHX,84.6,123.8,104.0,0.95,0.125,0.733
0,SAC,0021700035,2017-10-21,79,13,21,0,85,31,22,8,13,9,12,27,15,6,3,DEN,96,37,85,0.435,10,30,0.333,12,20,0.6,18,40,25,7,2,16,19,2017-18,1,0,84.9,103.2,93.0,1.07,0.25,0.608,DEN,103.2,84.9,93.0,1.56,0.392,0.75
0,SAS,0021700031,2017-10-21,87,11,14,0,93,38,12,1,16,10,14,38,25,8,3,CHI,77,31,82,0.378,8,28,0.286,7,9,0.778,8,40,18,3,5,19,15,2017-18,0,1,91.6,81.1,95.0,2.27,0.31,0.792,CHI,81.1,91.6,95.0,0.9,0.208,0.69
0,TOR,0021700027,2017-10-21,128,13,29,1,89,42,44,13,37,31,8,43,23,5,10,PHI,94,32,82,0.39,8,24,0.333,22,36,0.611,8,33,18,5,4,20,26,2017-18,0,1,116.4,86.2,110.0,1.77,0.24,0.772,PHI,86.2,116.4,109.0,0.9,0.228,0.76
0,NYK,0021700030,2017-10-21,107,12,21,1,81,37,30,8,31,25,12,27,20,6,2,DET,111,44,91,0.484,9,30,0.3,14,15,0.933,15,28,21,5,2,12,25,2017-18,1,0,112.6,118.1,95.0,1.43,0.37,0.638,DET,118.1,112.6,94.0,1.62,0.362,0.63
0,CLE,0021700028,2017-10-21,93,16,14,1,86,33,25,7,27,20,11,33,15,4,7,ORL,114,40,90,0.444,17,35,0.486,17,20,0.85,12,38,28,7,6,12,28,2017-18,1,0,93.9,115.2,99.0,0.94,0.298,0.7,ORL,115.2,93.9,99.0,2.33,0.3,0.702
0,POR,0021700034,2017-10-21,110,16,22,0,81,34,28,11,35,31,13,29,18,10,6,MIL,113,42,80,0.525,7,18,0.389,22,30,0.733,7,28,22,9,8,14,23,2017-18,1,0,111.1,115.3,99.0,1.13,0.396,0.756,MIL,115.3,111.1,98.0,1.57,0.244,0.604
0,ORL,0021700028,2017-10-21,114,12,28,0,90,40,35,17,20,17,12,38,28,7,6,CLE,93,33,86,0.384,7,25,0.28,20,27,0.741,11,33,15,4,7,16,14,2017-18,0,1,115.2,93.9,99.0,2.33,0.3,0.702,CLE,93.9,115.2,99.0,0.94,0.298,0.7
0,PHI,0021700027,2017-10-21,94,20,26,0,82,32,24,8,36,22,8,33,18,5,4,TOR,128,42,89,0.472,13,44,0.295,31,37,0.838,8,43,23,5,10,13,29,2017-18,1,0,86.2,116.4,109.0,0.9,0.228,0.76,TOR,116.4,86.2,110.0,1.77,0.24,0.772
0,IND,0021700029,2017-10-21,108,10,18,0,96,43,19,7,21,15,13,32,18,9,4,MIA,112,45,87,0.517,14,34,0.412,8,14,0.571,6,39,24,6,11,14,19,2017-18,1,0,111.3,114.3,97.0,1.8,0.31,0.761,MIA,114.3,111.3,98.0,1.71,0.239,0.69
0,DET,0021700030,2017-10-21,111,12,25,0,91,44,30,9,15,14,15,28,21,5,2,NYK,107,37,81,0.457,8,30,0.267,25,31,0.806,12,27,20,6,2,12,21,2017-18,0,1,118.1,112.6,94.0,1.62,0.362,0.63,NYK,112.6,118.1,95.0,1.43,0.37,0.638
0,DEN,0021700035,2017-10-21,96,16,19,1,85,37,30,10,20,12,18,40,25,7,2,SAC,79,31,85,0.365,8,22,0.364,9,13,0.692,12,27,15,6,3,13,21,2017-18,0,1,103.2,84.9,93.0,1.56,0.392,0.75,SAC,84.9,103.2,93.0,1.07,0.25,0.608
0,MIA,0021700029,2017-10-21,112,14,19,1,87,45,34,14,14,8,6,39,24,6,11,IND,108,43,96,0.448,7,19,0.368,15,21,0.714,13,32,18,9,4,10,18,2017-18,0,1,114.3,111.3,98.0,1.71,0.239,0.69,IND,111.3,114.3,97.0,1.8,0.31,0.761
0,CHI,0021700031,2017-10-21,77,19,15,1,82,31,28,8,9,7,8,40,18,3,5,SAS,87,38,93,0.409,1,12,0.083,10,16,0.625,14,38,25,8,3,11,14,2017-18,1,0,81.1,91.6,95.0,0.9,0.208,0.69,SAS,91.6,81.1,95.0,2.27,0.31,0.792
0,MIN,0021700039,2017-10-22,115,17,17,0,86,43,25,10,23,19,10,35,25,5,1,OKC,113,46,96,0.479,11,31,0.355,10,16,0.625,9,27,26,9,6,11,22,2017-18,0,1,112.7,111.9,102.0,1.39,0.364,0.736,OKC,111.9,112.7,101.0,2.36,0.264,0.636
0,BKN,0021700038,2017-10-22,116,18,27,1,87,41,27,11,34,23,13,38,27,12,8,ATL,104,32,94,0.34,7,27,0.259,33,36,0.917,16,32,21,6,2,16,25,2017-18,0,1,108.4,98.1,107.0,1.5,0.327,0.656,ATL,98.1,108.4,106.0,1.31,0.344,0.673
0,NOP,0021700040,2017-10-22,119,18,20,0,83,47,32,10,21,15,6,36,26,14,5,LAL,112,44,90,0.489,9,27,0.333,15,20,0.75,9,29,27,7,6,17,24,2017-18,0,1,111.2,105.7,107.0,1.44,0.184,0.78,LAL,105.7,111.2,106.0,1.59,0.22,0.816
0,ATL,0021700038,2017-10-22,104,16,25,0,94,32,27,7,36,33,16,32,21,6,2,BKN,116,41,87,0.471,11,27,0.407,23,34,0.676,13,38,27,12,8,18,27,2017-18,1,0,98.1,108.4,106.0,1.31,0.344,0.673,BKN,108.4,98.1,107.0,1.5,0.327,0.656
0,LAL,0021700040,2017-10-22,112,17,24,1,90,44,27,9,20,15,9,29,27,7,6,NOP,119,47,83,0.566,10,32,0.313,15,21,0.714,6,36,26,14,5,18,20,2017-18,1,0,105.7,111.2,106.0,1.59,0.22,0.816,NOP,111.2,105.7,107.0,1.44,0.184,0.78
0,OKC,0021700039,2017-10-22,113,11,22,1,96,46,31,11,16,10,9,27,26,9,6,MIN,115,43,86,0.5,10,25,0.4,19,23,0.826,10,35,25,5,1,17,17,2017-18,1,0,111.9,112.7,101.0,2.36,0.264,0.636,MIN,112.7,111.9,102.0,1.39,0.364,0.736
0,PHI,0021700041,2017-10-23,97,21,24,0,75,35,24,9,24,18,8,41,25,11,0,DET,86,33,85,0.388,6,30,0.2,14,19,0.737,9,30,14,5,2,14,21,2017-18,0,1,99.0,86.9,98.0,1.19,0.262,0.764,DET,86.9,99.0,99.0,1.0,0.236,0.738
0,DEN,0021700047,2017-10-23,104,23,22,1,80,39,23,8,23,18,9,35,27,5,2,WAS,109,37,84,0.44,9,30,0.3,26,28,0.929,10,28,24,13,3,15,24,2017-18,1,0,102.0,106.9,102.0,1.17,0.295,0.771,WAS,106.9,102.0,102.0,1.6,0.229,0.705
0,MIA,0021700042,2017-10-23,104,19,19,1,85,39,37,14,18,12,10,31,21,12,6,ATL,93,36,76,0.474,7,17,0.412,14,18,0.778,6,35,14,9,1,20,17,2017-18,0,1,102.0,91.2,102.0,1.11,0.28,0.791,ATL,91.2,102.0,102.0,0.67,0.209,0.72
0,DET,0021700041,2017-10-23,86,14,21,1,85,33,30,6,19,14,9,30,14,5,2,PHI,97,35,75,0.467,9,24,0.375,18,24,0.75,8,41,25,11,0,21,24,2017-18,1,0,86.9,99.0,99.0,1.0,0.236,0.738,PHI,99.0,86.9,98.0,1.19,0.262,0.764
0,ATL,0021700042,2017-10-23,93,20,17,0,76,36,17,7,18,14,6,35,14,9,1,MIA,104,39,85,0.459,14,37,0.378,12,18,0.667,10,31,21,12,6,19,19,2017-18,1,0,91.2,102.0,102.0,0.67,0.209,0.72,MIA,102.0,91.2,102.0,1.11,0.28,0.791
0,SAS,0021700046,2017-10-23,101,20,22,1,90,40,20,5,23,16,18,37,19,4,12,TOR,97,34,80,0.425,10,37,0.27,19,24,0.792,5,29,17,11,4,14,30,2017-18,0,1,101.0,97.0,100.0,0.95,0.407,0.833,TOR,97.0,101.0,100.0,1.13,0.167,0.593
