,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,BOS,0021400006,2014-10-29,121,12,25,1,88,49,22,8,23,15,9,26,28,11,5,BKN,105,39,80,0.488,7,19,0.368,20,26,0.769,9,30,20,6,7,20,21,2014-15,0,1,119.8,104.0,101.0,2.15,0.244,0.674,BKN,104.0,119.8,101.0,0.95,0.326,0.756
0,CHA,0021400004,2014-10-29,108,10,20,1,101,41,21,6,29,20,15,35,27,8,9,MIL,106,39,80,0.488,7,14,0.5,21,24,0.875,3,32,25,9,10,14,25,2014-15,0,1,103.8,103.9,104.0,2.08,0.406,0.902,MIL,103.9,103.8,102.0,1.67,0.098,0.594
0,TOR,0021400008,2014-10-29,109,9,22,1,90,37,26,8,33,27,16,32,26,13,9,ATL,102,40,80,0.5,13,22,0.591,9,17,0.529,10,32,26,6,8,17,24,2014-15,0,1,116.0,108.5,94.0,2.6,0.386,0.717,ATL,108.5,116.0,94.0,1.37,0.283,0.614
0,DEN,0021400011,2014-10-29,89,15,21,1,85,30,24,6,31,23,14,37,17,7,4,DET,79,31,84,0.369,6,26,0.231,11,19,0.579,8,37,15,4,5,15,27,2014-15,0,1,93.7,82.3,95.0,1.13,0.339,0.719,DET,82.3,93.7,96.0,0.94,0.281,0.661
0,BKN,0021400006,2014-10-29,105,20,21,0,80,39,19,7,26,20,9,30,20,6,7,BOS,121,49,88,0.557,8,22,0.364,15,23,0.652,9,26,28,11,5,12,25,2014-15,1,0,104.0,119.8,101.0,0.95,0.326,0.756,BOS,119.8,104.0,101.0,2.15,0.244,0.674
0,MIL,0021400004,2014-10-29,106,14,25,0,80,39,14,7,24,21,3,32,25,9,10,CHA,108,41,101,0.406,6,21,0.286,20,29,0.69,15,35,27,8,9,10,20,2014-15,1,0,103.9,103.8,102.0,1.67,0.098,0.594,CHA,103.8,103.9,104.0,2.08,0.406,0.902
0,IND,0021400005,2014-10-29,103,17,24,1,81,38,25,8,28,19,14,36,22,5,13,PHI,91,34,89,0.382,6,21,0.286,17,30,0.567,15,27,17,10,5,11,29,2014-15,0,1,112.0,97.8,92.0,1.22,0.383,0.633,PHI,97.8,112.0,93.0,1.55,0.367,0.617
0,WAS,0021400007,2014-10-29,95,14,20,0,75,36,19,6,24,17,7,29,20,7,2,MIA,107,39,81,0.481,9,28,0.321,20,23,0.87,12,32,20,9,3,14,17,2014-15,1,0,103.3,116.3,92.0,1.43,0.0,0.0,MIA,116.3,103.3,92.0,1.43,0.0,0.0
0,HOU,0021400012,2014-10-29,104,18,23,0,77,40,27,14,14,10,8,27,18,7,6,UTA,93,38,81,0.469,3,18,0.167,14,17,0.824,13,21,16,8,6,13,16,2014-15,0,1,115.6,104.5,90.0,1.0,0.351,0.659,UTA,104.5,115.6,89.0,1.14,0.341,0.649
0,SAC,0021400014,2014-10-29,77,26,26,1,78,24,18,3,35,26,15,35,13,11,3,GSW,95,33,75,0.44,6,27,0.222,23,32,0.719,7,37,21,12,8,22,32,2014-15,1,0,73.3,90.5,105.0,0.48,0.31,0.822,GSW,90.5,73.3,105.0,0.95,0.178,0.69
0,POR,0021400015,2014-10-29,106,10,19,1,87,39,29,11,22,17,13,29,23,4,9,OKC,89,33,81,0.407,2,16,0.125,21,26,0.808,14,29,19,9,5,13,28,2014-15,0,1,117.8,101.1,90.0,2.3,0.385,0.64,OKC,101.1,117.8,88.0,1.27,0.36,0.615
0,PHX,0021400013,2014-10-29,119,14,25,1,82,45,32,16,18,13,9,31,23,5,3,LAL,99,37,86,0.43,4,13,0.308,21,25,0.84,12,26,20,9,3,13,18,2014-15,0,1,128.0,107.6,93.0,1.64,0.0,0.627,LAL,107.6,128.0,92.0,1.33,0.373,0.0
0,MEM,0021400009,2014-10-29,105,17,21,1,82,43,15,4,20,15,10,23,21,10,5,MIN,101,39,86,0.453,6,12,0.5,17,23,0.739,19,28,20,8,4,23,21,2014-15,0,1,109.4,104.1,96.0,1.24,0.293,0.48,MIN,104.1,109.4,97.0,0.87,0.52,0.707
0,OKC,0021400015,2014-10-29,89,13,28,0,81,33,16,2,26,21,14,29,19,9,5,POR,106,39,87,0.448,11,29,0.379,17,22,0.773,13,29,23,4,9,10,19,2014-15,1,0,101.1,117.8,88.0,1.27,0.36,0.615,POR,117.8,101.1,90.0,2.3,0.385,0.64
0,MIN,0021400009,2014-10-29,101,23,21,0,86,39,12,6,23,17,19,28,20,8,4,MEM,105,43,82,0.524,4,15,0.267,15,20,0.75,10,23,21,10,5,17,21,2014-15,1,0,104.1,109.4,97.0,0.87,0.52,0.707,MEM,109.4,104.1,96.0,1.24,0.293,0.48
0,DET,0021400011,2014-10-29,79,15,27,0,84,31,26,6,19,11,8,37,15,4,5,DEN,89,30,85,0.353,6,24,0.25,23,31,0.742,14,37,17,7,4,15,21,2014-15,1,0,82.3,93.7,96.0,0.94,0.281,0.661,DEN,93.7,82.3,95.0,1.13,0.339,0.719
0,GSW,0021400014,2014-10-29,95,22,32,0,75,33,27,6,32,23,7,37,21,12,8,SAC,77,24,78,0.308,3,18,0.167,26,35,0.743,15,35,13,11,3,26,26,2014-15,0,1,90.5,73.3,105.0,0.95,0.178,0.69,SAC,73.3,90.5,105.0,0.48,0.31,0.822
0,NYK,0021400010,2014-10-29,80,11,22,1,85,31,17,3,17,15,14,24,19,9,5,CHI,104,36,71,0.507,7,24,0.292,25,30,0.833,10,37,21,9,4,15,18,2014-15,1,0,89.9,116.9,89.0,1.58,0.321,0.703,CHI,116.9,89.9,89.0,1.4,0.297,0.679
0,PHI,0021400005,2014-10-29,91,11,29,0,89,34,21,6,30,17,15,27,17,10,5,IND,103,38,81,0.469,8,25,0.32,19,28,0.679,14,36,22,5,13,17,24,2014-15,1,0,97.8,112.0,93.0,1.55,0.367,0.617,IND,112.0,97.8,92.0,1.22,0.383,0.633
0,LAL,0021400013,2014-10-29,99,13,18,0,86,37,13,4,25,21,12,26,20,9,3,PHX,119,45,82,0.549,16,32,0.5,13,18,0.722,9,31,23,5,3,14,25,2014-15,1,0,107.6,128.0,92.0,1.33,0.373,0.0,PHX,128.0,107.6,93.0,1.64,0.0,0.627
0,OKC,0021400020,2014-10-30,90,22,27,0,65,28,21,6,34,28,8,39,23,5,2,LAC,93,34,87,0.391,7,30,0.233,18,25,0.72,14,19,17,10,4,11,27,2014-15,1,0,92.8,97.9,97.0,0.85,0.342,0.737,LAC,97.9,92.8,95.0,1.42,0.263,0.658
0,CLE,0021400018,2014-10-30,90,19,15,1,70,32,24,9,20,17,11,22,22,5,2,NYK,95,37,69,0.536,6,12,0.5,15,18,0.833,9,26,30,9,1,15,26,2014-15,1,0,104.7,109.2,86.0,1.16,0.325,0.676,NYK,109.2,104.7,87.0,1.67,0.324,0.675
0,MIN,0021400017,2014-10-30,97,12,21,1,76,37,10,4,28,19,10,33,18,8,3,DET,91,38,91,0.418,7,21,0.333,8,13,0.615,14,32,20,3,5,12,24,2014-15,0,1,106.6,101.1,91.0,1.5,0.244,0.643,DET,101.1,106.6,90.0,1.67,0.357,0.756
0,NYK,0021400018,2014-10-30,95,15,26,0,69,37,12,6,18,15,9,26,30,9,1,CLE,90,32,70,0.457,9,24,0.375,17,20,0.85,11,22,22,5,2,19,15,2014-15,0,1,109.2,104.7,87.0,1.67,0.324,0.675,CLE,104.7,109.2,86.0,1.16,0.325,0.676
0,ORL,0021400016,2014-10-30,98,18,23,1,72,37,15,6,24,18,3,30,20,4,1,WAS,105,39,80,0.488,7,13,0.538,20,26,0.769,6,31,22,10,0,12,25,2014-15,1,0,103.2,110.5,95.0,1.11,0.179,0.778,WAS,110.5,103.2,95.0,1.83,0.222,0.821
0,LAC,0021400020,2014-10-30,93,11,27,1,87,34,30,7,25,18,14,19,17,10,4,OKC,90,28,65,0.431,6,21,0.286,28,34,0.824,8,39,23,5,2,22,27,2014-15,0,1,97.9,92.8,95.0,1.42,0.263,0.658,OKC,92.8,97.9,97.0,0.85,0.342,0.737
0,DET,0021400017,2014-10-30,91,12,24,0,91,38,21,7,13,8,14,32,20,3,5,MIN,97,37,76,0.487,4,10,0.4,19,28,0.679,10,33,18,8,3,12,21,2014-15,1,0,101.1,106.6,90.0,1.67,0.357,0.756,MIN,106.6,101.1,91.0,1.5,0.244,0.643
0,DAL,0021400019,2014-10-30,120,9,15,1,85,47,21,8,23,18,13,31,25,8,5,UTA,102,36,83,0.434,14,35,0.4,16,18,0.889,15,25,22,6,0,16,21,2014-15,0,1,129.0,110.9,93.0,2.78,0.0,0.673,UTA,110.9,129.0,92.0,1.38,0.327,0.0
0,UTA,0021400019,2014-10-30,102,16,21,0,83,36,35,14,18,16,15,25,22,6,0,DAL,120,47,85,0.553,8,21,0.381,18,23,0.783,13,31,25,8,5,9,15,2014-15,1,0,110.9,129.0,92.0,1.38,0.327,0.0,DAL,129.0,110.9,93.0,2.78,0.0,0.673
0,WAS,0021400016,2014-10-30,105,12,25,0,80,39,13,7,26,20,6,31,22,10,0,ORL,98,37,72,0.514,6,15,0.4,18,24,0.75,3,30,20,4,1,18,23,2014-15,0,1,110.5,103.2,95.0,1.83,0.222,0.821,ORL,103.2,110.5,95.0,1.11,0.179,0.778
0,SAC,0021400025,2014-10-31,103,10,24,1,81,34,10,4,35,31,14,35,14,6,2,POR,94,34,83,0.41,9,26,0.346,17,19,0.895,10,28,20,5,8,10,26,2014-15,0,1,113.2,103.3,91.0,1.4,0.354,0.745,POR,103.3,113.2,91.0,1.82,0.255,0.646
0,CLE,0021400022,2014-10-31,114,9,18,0,104,41,15,3,33,29,20,32,18,8,4,CHI,108,41,90,0.456,13,31,0.419,13,17,0.765,11,31,25,4,14,19,28,2014-15,0,1,109.6,102.9,104.0,1.5,0.431,0.686,CHI,102.9,109.6,105.0,1.25,0.314,0.569
0,MIL,0021400023,2014-10-31,93,18,19,1,88,36,24,9,21,12,15,40,25,10,11,PHI,81,32,86,0.372,5,23,0.217,12,22,0.545,12,30,20,9,5,16,18,2014-15,0,1,93.9,81.0,99.0,1.19,0.357,0.726,PHI,81.0,93.9,100.0,1.11,0.274,0.643
0,PHI,0021400023,2014-10-31,81,16,18,0,86,32,23,5,22,12,12,30,20,9,5,MIL,93,36,88,0.409,9,24,0.375,12,21,0.571,15,40,25,10,11,18,19,2014-15,1,0,81.0,93.9,100.0,1.11,0.274,0.643,MIL,93.9,81.0,99.0,1.19,0.357,0.726
0,CHI,0021400022,2014-10-31,108,19,28,1,90,41,31,13,17,13,11,31,25,4,14,CLE,114,41,104,0.394,3,15,0.2,29,33,0.879,20,32,18,8,4,9,18,2014-15,1,0,102.9,109.6,105.0,1.25,0.314,0.569,CLE,109.6,102.9,104.0,1.5,0.431,0.686
0,SAS,0021400024,2014-10-31,89,12,25,0,78,32,25,8,23,17,5,40,20,3,3,PHX,94,35,87,0.402,2,18,0.111,22,26,0.846,12,38,15,2,5,7,21,2014-15,1,0,94.7,100.0,94.0,1.54,0.184,0.745,PHX,100.0,94.7,94.0,2.14,0.255,0.816
0,MEM,0021400021,2014-10-31,97,9,21,0,79,35,19,7,27,20,11,29,20,11,2,IND,89,34,74,0.459,8,21,0.381,13,16,0.813,11,35,19,5,3,18,15,2014-15,0,1,107.8,101.1,90.0,2.22,0.0,0.0,IND,101.1,107.8,88.0,1.06,0.0,0.0
0,PHX,0021400024,2014-10-31,94,7,21,1,87,35,18,2,26,22,12,38,15,2,5,SAS,89,32,78,0.41,8,25,0.32,17,23,0.739,5,40,20,3,3,12,25,2014-15,0,1,100.0,94.7,94.0,2.14,0.255,0.816,SAS,94.7,100.0,94.0,1.54,0.184,0.745
0,LAL,0021400026,2014-10-31,111,14,35,1,82,42,20,7,28,20,9,31,24,5,2,LAC,118,34,71,0.479,12,33,0.364,38,44,0.864,6,30,25,6,2,14,26,2014-15,1,0,107.8,116.8,103.0,1.71,0.227,0.0,LAC,116.8,107.8,101.0,1.67,0.0,0.773
0,LAC,0021400026,2014-10-31,118,14,26,0,71,34,33,12,44,38,6,30,25,6,2,LAL,111,42,82,0.512,7,20,0.35,20,28,0.714,9,31,24,5,2,14,35,2014-15,0,1,116.8,107.8,101.0,1.67,0.0,0.773,LAL,107.8,116.8,103.0,1.71,0.227,0.0
0,IND,0021400021,2014-10-31,89,18,15,1,74,34,21,8,16,13,11,35,19,5,3,MEM,97,35,79,0.443,7,19,0.368,20,27,0.741,11,29,20,11,2,9,21,2014-15,1,0,101.1,107.8,88.0,1.06,0.0,0.0,MEM,107.8,101.1,90.0,2.22,0.0,0.0
0,POR,0021400025,2014-10-31,94,10,26,0,83,34,26,9,19,17,10,28,20,5,8,SAC,103,34,81,0.42,4,10,0.4,31,35,0.886,14,35,14,6,2,10,24,2014-15,1,0,103.3,113.2,91.0,1.82,0.255,0.646,SAC,113.2,103.3,91.0,1.4,0.354,0.745
0,MIA,0021400030,2014-11-01,114,16,20,0,83,41,24,12,29,20,9,26,33,16,0,PHI,96,35,67,0.522,7,23,0.304,19,26,0.731,4,33,28,9,10,24,21,2014-15,0,1,115.2,96.0,99.0,2.06,0.292,0.824,PHI,96.0,115.2,100.0,1.12,0.176,0.708
0,MIL,0021400031,2014-11-01,97,27,28,0,80,34,22,9,24,20,16,26,18,11,3,WAS,108,40,73,0.548,4,13,0.308,24,33,0.727,6,28,28,18,5,19,21,2014-15,1,0,98.0,108.0,99.0,0.64,0.354,0.763,WAS,108.0,98.0,100.0,1.47,0.237,0.646
0,DET,0021400033,2014-11-01,90,7,15,1,76,32,17,1,35,25,10,31,21,3,3,BKN,102,42,87,0.483,7,26,0.269,11,13,0.846,12,36,18,3,3,8,23,2014-15,1,0,102.3,115.9,88.0,3.0,0.245,0.0,BKN,115.9,102.3,88.0,2.25,0.0,0.755
0,IND,0021400032,2014-11-01,92,18,26,0,81,31,32,12,21,18,11,33,25,5,5,ATL,102,35,69,0.507,7,20,0.35,25,33,0.758,3,34,26,10,6,12,20,2014-15,1,0,96.8,108.5,95.0,1.39,0.264,0.895,ATL,108.5,96.8,94.0,2.0,0.105,0.736
0,MIN,0021400035,2014-11-01,105,10,29,1,85,38,12,4,31,25,13,29,26,9,4,CHI,106,33,69,0.478,9,23,0.391,31,40,0.775,5,33,15,3,8,14,24,2014-15,1,0,109.4,111.6,96.0,2.36,0.314,0.762,CHI,111.6,109.4,95.0,0.88,0.238,0.686
0,TOR,0021400029,2014-11-01,108,7,21,0,83,33,21,4,48,38,15,35,13,4,4,ORL,95,38,81,0.469,7,20,0.35,12,24,0.5,9,31,25,3,7,14,37,2014-15,0,1,113.7,101.1,95.0,1.44,0.396,0.74,ORL,101.1,113.7,94.0,1.79,0.26,0.604
0,PHI,0021400030,2014-11-01,96,24,21,1,67,35,23,7,26,19,4,33,28,9,10,MIA,114,41,83,0.494,12,24,0.5,20,29,0.69,9,26,33,16,0,16,20,2014-15,1,0,96.0,115.2,100.0,1.12,0.176,0.708,MIA,115.2,96.0,99.0,2.06,0.292,0.824
0,WAS,0021400031,2014-11-01,108,19,21,1,73,40,13,4,33,24,6,28,28,18,5,MIL,97,34,80,0.425,9,22,0.409,20,24,0.833,16,26,18,11,3,27,28,2014-15,0,1,108.0,98.0,100.0,1.47,0.237,0.646,MIL,98.0,108.0,99.0,0.64,0.354,0.763
0,ORL,0021400029,2014-11-01,95,14,37,1,81,38,20,7,24,12,9,31,25,3,7,TOR,108,33,83,0.398,4,21,0.19,38,48,0.792,15,35,13,4,4,7,21,2014-15,1,0,101.1,113.7,94.0,1.79,0.26,0.604,TOR,113.7,101.1,95.0,1.44,0.396,0.74
0,BKN,0021400033,2014-11-01,102,8,23,0,87,42,26,7,13,11,12,36,18,3,3,DET,90,32,76,0.421,1,17,0.059,25,35,0.714,10,31,21,3,3,7,15,2014-15,0,1,115.9,102.3,88.0,2.25,0.0,0.755,DET,102.3,115.9,88.0,3.0,0.245,0.0
0,CHA,0021400028,2014-11-01,69,20,16,1,72,26,14,4,18,13,5,39,17,10,4,MEM,71,29,80,0.363,3,11,0.273,10,13,0.769,9,36,16,8,0,18,22,2014-15,1,0,73.4,74.7,94.0,0.85,0.149,0.792,MEM,74.7,73.4,95.0,0.84,0.208,0.851
0,DAL,0021400027,2014-11-01,109,12,25,0,89,46,25,6,19,11,11,33,25,4,6,NOP,104,38,89,0.427,7,19,0.368,21,28,0.75,14,33,24,8,4,13,19,2014-15,0,1,112.4,106.1,97.0,2.08,0.0,0.636,NOP,106.1,112.4,98.0,1.85,0.364,0.0
0,PHX,0021400037,2014-11-01,91,11,22,0,87,36,31,7,15,12,6,28,17,8,7,UTA,118,42,88,0.477,7,26,0.269,27,33,0.818,13,39,19,10,6,13,15,2014-15,1,0,92.9,120.4,98.0,1.31,0.212,0.667,UTA,120.4,92.9,98.0,1.36,0.333,0.788
0,NOP,0021400027,2014-11-01,104,13,19,1,89,38,19,7,28,21,14,33,24,8,4,DAL,109,46,89,0.517,6,25,0.24,11,19,0.579,11,33,25,4,6,12,25,2014-15,1,0,106.1,112.4,98.0,1.85,0.364,0.0,DAL,112.4,106.1,97.0,2.08,0.0,0.636
0,CHI,0021400035,2014-11-01,106,14,24,0,69,33,23,9,40,31,5,33,15,3,8,MIN,105,38,85,0.447,4,12,0.333,25,31,0.806,13,29,26,9,4,10,29,2014-15,0,1,111.6,109.4,95.0,0.88,0.238,0.686,MIN,109.4,111.6,96.0,2.36,0.314,0.762
0,LAL,0021400038,2014-11-01,104,22,27,0,88,41,14,4,25,18,17,20,21,9,3,GSW,127,46,83,0.554,11,23,0.478,24,28,0.857,12,31,30,10,4,20,26,2014-15,1,0,101.0,122.1,103.0,0.95,0.346,0.632,GSW,122.1,101.0,104.0,1.5,0.368,0.654
0,MEM,0021400028,2014-11-01,71,18,22,0,80,29,11,3,13,10,9,36,16,8,0,CHA,69,26,72,0.361,4,14,0.286,13,18,0.722,5,39,17,10,4,20,16,2014-15,0,1,74.7,73.4,95.0,0.84,0.208,0.851,CHA,73.4,74.7,94.0,0.85,0.149,0.792
0,UTA,0021400037,2014-11-01,118,13,15,1,88,42,26,7,33,27,13,39,19,10,6,PHX,91,36,87,0.414,7,31,0.226,12,15,0.8,6,28,17,8,7,11,22,2014-15,0,1,120.4,92.9,98.0,1.36,0.333,0.788,PHX,92.9,120.4,98.0,1.31,0.212,0.667
0,DEN,0021400036,2014-11-01,91,17,26,0,80,35,26,7,20,14,11,30,19,4,10,OKC,102,37,80,0.463,6,20,0.3,22,31,0.71,6,35,24,8,6,13,20,2014-15,1,0,94.8,105.2,96.0,1.06,0.0,0.717,OKC,105.2,94.8,97.0,1.71,0.283,0.0
0,BOS,0021400034,2014-11-01,90,10,26,0,98,37,25,1,18,15,14,30,20,10,8,HOU,104,32,76,0.421,12,34,0.353,28,40,0.7,10,39,20,9,8,17,24,2014-15,1,0,90.9,104.0,99.0,1.82,0.286,0.653,HOU,104.0,90.9,100.0,1.05,0.347,0.714
0,GSW,0021400038,2014-11-01,127,20,26,1,83,46,23,11,28,24,12,31,30,10,4,LAL,104,41,88,0.466,4,14,0.286,18,25,0.72,17,20,21,9,3,22,27,2014-15,0,1,122.1,101.0,104.0,1.5,0.368,0.654,LAL,101.0,122.1,103.0,0.95,0.346,0.632
0,HOU,0021400034,2014-11-01,104,17,24,1,76,32,34,12,40,28,10,39,20,9,8,BOS,90,37,98,0.378,1,25,0.04,15,18,0.833,14,30,20,10,8,10,26,2014-15,0,1,104.0,90.9,100.0,1.05,0.347,0.714,BOS,90.9,104.0,99.0,1.82,0.286,0.653
0,ATL,0021400032,2014-11-01,102,12,20,1,69,35,20,7,33,25,3,34,26,10,6,IND,92,31,81,0.383,12,32,0.375,18,21,0.857,11,33,25,5,5,18,26,2014-15,0,1,108.5,96.8,94.0,2.0,0.105,0.736,IND,96.8,108.5,95.0,1.39,0.264,0.895
0,OKC,0021400036,2014-11-01,102,13,20,1,80,37,20,6,31,22,6,35,24,8,6,DEN,91,35,80,0.438,7,26,0.269,14,20,0.7,11,30,19,4,10,17,26,2014-15,0,1,105.2,94.8,97.0,1.71,0.283,0.0,DEN,94.8,105.2,96.0,1.06,0.0,0.717
0,TOR,0021400040,2014-11-02,102,10,28,0,79,37,16,4,39,24,9,19,11,8,5,MIA,107,35,70,0.5,9,24,0.375,28,38,0.737,11,32,22,6,6,16,29,2014-15,1,0,113.3,117.6,90.0,1.1,0.32,0.583,MIA,117.6,113.3,91.0,1.29,0.417,0.68
0,GSW,0021400042,2014-11-02,95,17,16,0,81,36,19,6,21,17,7,34,22,11,7,POR,90,37,92,0.402,7,27,0.259,9,14,0.643,17,39,20,9,2,19,19,2014-15,0,1,96.0,90.0,99.0,1.29,0.184,0.632,POR,90.0,96.0,100.0,1.05,0.368,0.816
0,LAC,0021400039,2014-11-02,92,8,25,1,88,33,31,9,21,17,11,24,23,10,7,SAC,98,34,68,0.5,3,10,0.3,27,33,0.818,9,37,21,4,11,19,22,2014-15,1,0,100.0,106.5,92.0,2.3,0.304,0.0,SAC,106.5,100.0,92.0,1.05,0.0,0.696
0,POR,0021400042,2014-11-02,90,19,19,1,92,37,27,7,14,9,17,39,20,9,2,GSW,95,36,81,0.444,6,19,0.316,17,21,0.81,7,34,22,11,7,17,16,2014-15,1,0,90.0,96.0,100.0,1.05,0.368,0.816,GSW,96.0,90.0,99.0,1.29,0.184,0.632
0,MIA,0021400040,2014-11-02,107,16,29,1,70,35,24,9,38,28,11,32,22,6,6,TOR,102,37,79,0.468,4,16,0.25,24,39,0.615,9,19,11,8,5,10,28,2014-15,0,1,117.6,113.3,91.0,1.29,0.417,0.68,TOR,113.3,117.6,90.0,1.1,0.32,0.583
0,SAC,0021400039,2014-11-02,98,19,22,0,68,34,10,3,33,27,9,37,21,4,11,LAC,92,33,88,0.375,9,31,0.29,17,21,0.81,11,24,23,10,7,8,25,2014-15,0,1,106.5,100.0,92.0,1.05,0.0,0.696,LAC,100.0,106.5,92.0,2.3,0.304,0.0
0,NYK,0021400041,2014-11-02,96,12,26,1,78,39,16,8,17,10,8,27,23,5,0,CHA,93,33,70,0.471,6,15,0.4,21,29,0.724,8,30,20,7,2,12,16,2014-15,0,1,109.1,104.5,88.0,1.64,0.279,0.762,CHA,104.5,109.1,89.0,1.54,0.238,0.721
0,CHA,0021400041,2014-11-02,93,12,16,0,70,33,15,6,29,21,8,30,20,7,2,NYK,96,39,78,0.5,8,16,0.5,10,17,0.588,8,27,23,5,0,12,26,2014-15,1,0,104.5,109.1,89.0,1.54,0.238,0.721,NYK,109.1,104.5,88.0,1.64,0.279,0.762
0,DAL,0021400046,2014-11-03,118,17,17,1,82,44,25,14,20,16,7,29,24,5,9,BOS,113,45,102,0.441,11,31,0.355,12,16,0.75,22,27,29,9,6,17,21,2014-15,0,1,118.0,111.9,100.0,1.33,0.25,0.525,BOS,111.9,118.0,101.0,1.71,0.475,0.75
0,DEN,0021400047,2014-11-03,105,15,35,1,93,36,24,5,33,28,15,27,22,4,7,SAC,110,34,81,0.42,2,9,0.222,40,47,0.851,14,36,21,8,5,15,28,2014-15,1,0,101.0,104.8,104.0,1.47,0.339,0.62,SAC,104.8,101.0,105.0,1.17,0.38,0.661
