,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,MIN,0021500017,2015-10-28,112,8,26,0,83,38,20,5,37,31,6,33,24,3,4,LAL,111,35,90,0.389,9,34,0.265,32,35,0.914,12,36,18,2,4,13,29,2015-16,0,1,114.3,112.1,98.0,3.0,0.208,0.614,LAL,112.1,114.3,99.0,1.29,0.386,0.792
0,PHI,0021500005,2015-10-28,95,22,22,0,83,34,22,7,23,20,14,32,12,11,6,BOS,112,39,85,0.459,8,24,0.333,26,27,0.963,10,31,31,10,7,17,23,2015-16,1,0,92.2,109.8,103.0,0.5,0.327,0.702,BOS,109.8,92.2,102.0,1.82,0.298,0.673
0,WAS,0021500004,2015-10-28,88,17,14,0,84,33,28,7,25,15,15,34,17,8,9,ORL,87,37,100,0.37,5,26,0.192,8,12,0.667,17,39,20,9,6,14,22,2015-16,0,1,88.9,87.9,99.0,0.94,0.0,0.603,ORL,87.9,88.9,99.0,1.25,0.397,0.0
0,UTA,0021500007,2015-10-28,87,12,25,0,75,35,12,2,21,15,4,34,15,4,5,DET,92,30,74,0.405,7,19,0.368,25,34,0.735,8,35,16,2,4,10,20,2015-16,1,0,95.6,100.0,91.0,1.25,0.122,0.755,DET,100.0,95.6,92.0,1.33,0.245,0.878
0,HOU,0021500010,2015-10-28,85,16,19,1,87,30,35,8,26,17,15,29,17,13,8,DEN,105,40,79,0.506,13,27,0.481,12,18,0.667,9,40,26,9,10,21,26,2015-16,1,0,85.9,106.1,99.0,1.0,0.306,0.714,DEN,106.1,85.9,99.0,1.24,0.286,0.694
0,SAC,0021500016,2015-10-28,104,16,27,1,94,41,24,11,18,11,12,37,24,8,3,LAC,111,42,80,0.525,6,19,0.316,21,31,0.677,6,36,20,8,9,15,19,2015-16,1,0,100.0,108.8,104.0,1.33,0.333,0.0,LAC,108.8,100.0,102.0,1.33,0.0,0.667
0,DAL,0021500014,2015-10-28,111,8,25,0,85,40,21,10,31,21,6,42,24,7,3,PHX,95,34,87,0.391,6,24,0.25,21,33,0.636,13,40,15,3,3,18,30,2015-16,0,1,106.7,92.2,104.0,3.0,0.0,0.717,PHX,92.2,106.7,103.0,0.83,0.283,0.0
0,POR,0021500015,2015-10-28,112,12,21,1,88,44,32,12,14,12,6,45,22,7,4,NOP,94,36,91,0.396,11,33,0.333,11,18,0.611,5,34,19,7,2,11,17,2015-16,0,1,110.9,94.0,101.0,1.83,0.178,0.825,NOP,94.0,110.9,100.0,1.73,0.175,0.822
0,LAC,0021500016,2015-10-28,111,15,19,0,80,42,19,6,31,21,6,36,20,8,9,SAC,104,41,94,0.436,11,24,0.458,11,18,0.611,12,37,24,8,3,16,27,2015-16,0,1,108.8,100.0,102.0,1.33,0.0,0.667,SAC,100.0,108.8,104.0,1.33,0.333,0.0
0,PHX,0021500014,2015-10-28,95,18,30,1,87,34,24,6,33,21,13,40,15,3,3,DAL,111,40,85,0.471,10,21,0.476,21,31,0.677,6,42,24,7,3,8,25,2015-16,1,0,92.2,106.7,103.0,0.83,0.283,0.0,DAL,106.7,92.2,104.0,3.0,0.0,0.717
0,CLE,0021500011,2015-10-28,106,19,25,0,84,41,29,13,17,11,12,42,29,7,2,MEM,76,29,82,0.354,2,16,0.125,16,22,0.727,11,29,15,8,3,16,18,2015-16,0,1,108.2,78.4,98.0,1.53,0.319,0.786,MEM,78.4,108.2,97.0,0.94,0.214,0.681
0,LAL,0021500017,2015-10-28,111,13,29,1,90,35,34,9,35,32,12,36,18,2,4,MIN,112,38,83,0.458,5,20,0.25,31,37,0.838,6,33,24,3,4,8,26,2015-16,1,0,112.1,114.3,99.0,1.29,0.386,0.792,MIN,114.3,112.1,98.0,3.0,0.208,0.614
0,DET,0021500007,2015-10-28,92,10,20,1,74,30,19,7,34,25,8,35,16,2,4,UTA,87,35,75,0.467,2,12,0.167,15,21,0.714,4,34,15,4,5,12,25,2015-16,0,1,100.0,95.6,92.0,1.33,0.245,0.878,UTA,95.6,100.0,91.0,1.25,0.122,0.755
0,SAS,0021500013,2015-10-28,106,13,18,0,93,45,15,5,13,11,7,29,22,11,9,OKC,112,42,86,0.488,7,19,0.368,21,22,0.955,11,34,21,7,4,19,19,2015-16,1,0,103.9,109.8,102.0,1.69,0.229,0.667,OKC,109.8,103.9,102.0,1.11,0.333,0.771
0,OKC,0021500013,2015-10-28,112,19,19,1,86,42,19,7,22,21,11,34,21,7,4,SAS,106,45,93,0.484,5,15,0.333,11,13,0.846,7,29,22,11,9,13,18,2015-16,0,1,109.8,103.9,102.0,1.11,0.333,0.771,SAS,103.9,109.8,102.0,1.69,0.229,0.667
0,MIL,0021500012,2015-10-28,97,18,27,1,86,30,18,9,31,28,18,29,17,7,4,NYK,122,42,93,0.452,9,23,0.391,29,35,0.829,19,30,24,11,7,11,28,2015-16,1,0,98.0,124.5,99.0,0.94,0.386,0.611,NYK,124.5,98.0,98.0,2.18,0.389,0.614
0,BKN,0021500006,2015-10-28,100,13,18,1,93,39,9,0,28,22,16,29,19,11,5,CHI,115,42,78,0.538,14,28,0.5,17,20,0.85,5,34,20,9,3,19,24,2015-16,1,0,100.0,113.9,100.0,1.46,0.316,0.0,CHI,113.9,100.0,101.0,1.0,0.0,0.684
0,BOS,0021500005,2015-10-28,112,17,23,1,85,39,24,8,27,26,10,31,31,10,7,PHI,95,34,83,0.41,7,22,0.318,20,23,0.87,14,32,12,11,6,22,22,2015-16,0,1,109.8,92.2,102.0,1.82,0.298,0.673,PHI,92.2,109.8,103.0,0.5,0.327,0.702
0,DEN,0021500010,2015-10-28,105,21,26,0,79,40,27,13,18,12,9,40,26,9,10,HOU,85,30,87,0.345,8,35,0.229,17,26,0.654,15,29,17,13,8,16,19,2015-16,0,1,106.1,85.9,99.0,1.24,0.286,0.694,HOU,85.9,106.1,99.0,1.0,0.306,0.714
0,NYK,0021500019,2015-10-29,101,21,24,1,93,38,29,6,21,19,16,32,21,10,4,ATL,112,42,83,0.506,10,24,0.417,18,26,0.692,7,32,26,11,4,15,18,2015-16,1,0,99.0,109.8,102.0,1.0,0.421,0.767,ATL,109.8,99.0,102.0,1.63,0.233,0.579
0,MEM,0021500018,2015-10-29,112,14,25,0,82,41,16,7,29,23,12,30,26,12,5,IND,103,37,78,0.474,12,30,0.4,17,24,0.708,10,28,23,7,4,20,22,2015-16,0,1,116.7,108.4,96.0,1.86,0.356,0.689,IND,108.4,116.7,95.0,1.15,0.311,0.644
0,ATL,0021500019,2015-10-29,112,15,18,0,83,42,24,10,26,18,7,32,26,11,4,NYK,101,38,93,0.409,6,29,0.207,19,21,0.905,16,32,21,10,4,21,24,2015-16,0,1,109.8,99.0,102.0,1.63,0.233,0.579,NYK,99.0,109.8,102.0,1.0,0.421,0.767
0,LAC,0021500020,2015-10-29,104,8,17,1,87,38,31,8,33,20,8,45,21,6,8,DAL,88,35,97,0.361,6,30,0.2,12,15,0.8,14,41,22,4,2,12,26,2015-16,0,1,103.0,87.1,101.0,2.63,0.222,0.75,DAL,87.1,103.0,101.0,1.69,0.25,0.778
0,DAL,0021500020,2015-10-29,88,12,26,0,97,35,30,6,15,12,14,41,22,4,2,LAC,104,38,87,0.437,8,31,0.258,20,33,0.606,8,45,21,6,8,8,17,2015-16,1,0,87.1,103.0,101.0,1.69,0.25,0.778,LAC,103.0,87.1,101.0,2.63,0.222,0.75
0,IND,0021500018,2015-10-29,103,20,22,1,78,37,30,12,24,17,10,28,23,7,4,MEM,112,41,82,0.5,7,16,0.438,23,29,0.793,12,30,26,12,5,14,25,2015-16,1,0,108.4,116.7,95.0,1.15,0.311,0.644,MEM,116.7,108.4,96.0,1.86,0.356,0.689
0,UTA,0021500023,2015-10-30,99,7,22,0,88,36,13,7,25,20,13,38,19,10,9,PHI,71,19,63,0.302,6,15,0.4,27,37,0.73,8,31,15,4,5,18,22,2015-16,0,1,108.8,78.0,91.0,2.38,0.34,0.0,PHI,78.0,108.8,91.0,0.79,0.0,0.66
0,BOS,0021500024,2015-10-30,103,17,28,1,85,32,26,7,41,32,7,31,23,14,3,TOR,113,36,82,0.439,11,26,0.423,30,35,0.857,9,44,23,11,3,21,33,2015-16,1,0,95.4,103.7,108.0,1.35,0.224,0.729,TOR,103.7,95.4,109.0,1.05,0.271,0.776
0,TOR,0021500024,2015-10-30,113,21,33,0,82,36,26,11,35,30,9,44,23,11,3,BOS,103,32,85,0.376,7,26,0.269,32,41,0.78,7,31,23,14,3,17,28,2015-16,0,1,103.7,95.4,109.0,1.05,0.271,0.776,BOS,95.4,103.7,108.0,1.35,0.224,0.729
0,ATL,0021500026,2015-10-30,97,15,17,1,83,36,23,8,22,17,8,37,23,9,4,CHA,94,36,88,0.409,12,30,0.4,10,13,0.769,13,41,23,7,6,18,20,2015-16,0,1,99.0,94.9,98.0,1.53,0.0,0.0,CHA,94.9,99.0,99.0,1.15,0.0,0.0
0,WAS,0021500027,2015-10-30,118,21,20,0,68,35,21,12,44,36,8,29,25,7,5,MIL,113,42,82,0.512,7,24,0.292,22,28,0.786,6,26,33,9,2,16,32,2015-16,0,1,118.0,111.9,100.0,1.19,0.0,0.767,MIL,111.9,118.0,101.0,2.06,0.233,0.0
0,CHI,0021500025,2015-10-30,94,19,24,0,84,34,22,7,26,19,8,42,18,8,8,DET,98,39,104,0.375,6,28,0.214,14,28,0.5,20,41,18,9,2,14,19,2015-16,1,0,87.0,89.9,108.0,0.9,0.208,0.634,DET,89.9,87.0,109.0,1.2,0.366,0.792
0,DET,0021500025,2015-10-30,98,14,19,1,104,39,28,6,28,14,20,41,18,9,2,CHI,94,34,84,0.405,7,22,0.318,19,26,0.731,8,42,18,8,8,19,24,2015-16,0,1,89.9,87.0,109.0,1.2,0.366,0.792,CHI,87.0,89.9,108.0,0.9,0.208,0.634
0,OKC,0021500022,2015-10-30,139,20,28,0,110,50,27,8,38,31,22,40,19,8,9,ORL,136,47,106,0.443,12,33,0.364,30,38,0.789,14,35,25,10,10,16,31,2015-16,0,1,111.2,108.8,125.0,0.9,0.375,0.683,ORL,108.8,111.2,125.0,1.39,0.317,0.625
0,SAS,0021500028,2015-10-30,102,18,16,1,86,40,22,9,13,13,12,44,23,7,4,BKN,75,31,77,0.403,5,16,0.313,8,15,0.533,2,30,17,6,6,15,17,2015-16,0,1,106.3,78.9,96.0,1.28,0.326,0.918,BKN,78.9,106.3,95.0,1.13,0.082,0.674
0,CLE,0021500021,2015-10-30,102,11,19,1,86,39,25,6,21,18,14,35,25,4,4,MIA,92,33,77,0.429,6,21,0.286,20,22,0.909,6,32,21,5,7,13,20,2015-16,0,1,110.9,100.0,92.0,2.27,0.327,0.783,MIA,100.0,110.9,92.0,1.62,0.217,0.673
0,BKN,0021500028,2015-10-30,75,15,17,0,77,31,16,5,15,8,2,30,17,6,6,SAS,102,40,86,0.465,9,22,0.409,13,13,1.0,12,44,23,7,4,18,16,2015-16,1,0,78.9,106.3,95.0,1.13,0.082,0.674,SAS,106.3,78.9,96.0,1.28,0.326,0.918
0,LAL,0021500031,2015-10-30,114,19,24,0,89,41,34,11,27,21,8,29,20,7,9,SAC,132,52,101,0.515,6,22,0.273,22,30,0.733,16,40,26,6,7,14,23,2015-16,1,0,102.7,121.1,111.0,1.05,0.0,0.627,SAC,121.1,102.7,109.0,1.86,0.373,0.0
0,DEN,0021500029,2015-10-30,78,14,27,1,95,29,25,5,20,15,17,34,15,7,4,MIN,95,30,71,0.423,2,11,0.182,33,41,0.805,7,42,18,7,6,17,24,2015-16,1,0,78.8,97.9,99.0,1.0,0.358,0.818,MIN,97.9,78.8,97.0,1.0,0.182,0.642
0,MIL,0021500027,2015-10-30,113,16,32,1,82,42,24,7,28,22,6,26,33,9,2,WAS,118,35,68,0.515,12,21,0.571,36,44,0.818,8,29,25,7,5,21,20,2015-16,1,0,111.9,118.0,101.0,2.06,0.233,0.0,WAS,118.0,111.9,100.0,1.19,0.0,0.767
0,PHI,0021500023,2015-10-30,71,18,22,1,63,19,15,6,37,27,8,31,15,4,5,UTA,99,36,88,0.409,7,13,0.538,20,25,0.8,13,38,19,10,9,7,22,2015-16,1,0,78.0,108.8,91.0,0.79,0.0,0.66,UTA,108.8,78.0,91.0,2.38,0.34,0.0
0,GSW,0021500030,2015-10-30,112,8,24,0,93,43,26,9,25,17,11,36,26,9,4,HOU,92,30,82,0.366,5,23,0.217,27,36,0.75,12,37,19,3,9,16,20,2015-16,0,1,110.9,91.1,101.0,3.25,0.241,0.714,HOU,91.1,110.9,101.0,1.12,0.286,0.759
0,HOU,0021500030,2015-10-30,92,16,20,1,82,30,23,5,36,27,12,37,19,3,9,GSW,112,43,93,0.462,9,26,0.346,17,25,0.68,11,36,26,9,4,8,24,2015-16,1,0,91.1,110.9,101.0,1.12,0.286,0.759,GSW,110.9,91.1,101.0,3.25,0.241,0.714
0,MIN,0021500029,2015-10-30,95,17,24,0,71,30,11,2,41,33,7,42,18,7,6,DEN,78,29,95,0.305,5,25,0.2,15,20,0.75,17,34,15,7,4,14,27,2015-16,0,1,97.9,78.8,97.0,1.0,0.182,0.642,DEN,78.8,97.9,99.0,1.0,0.358,0.818
0,SAC,0021500031,2015-10-30,132,14,23,1,101,52,22,6,30,22,16,40,26,6,7,LAL,114,41,89,0.461,11,34,0.324,21,27,0.778,8,29,20,7,9,19,24,2015-16,0,1,121.1,102.7,109.0,1.86,0.373,0.0,LAL,102.7,121.1,111.0,1.05,0.0,0.627
0,PHX,0021500032,2015-10-30,110,19,17,1,83,37,18,4,42,32,11,44,17,13,7,POR,92,34,86,0.395,9,24,0.375,15,19,0.789,11,31,17,9,5,23,33,2015-16,0,1,102.8,87.6,107.0,0.85,0.36,0.0,POR,87.6,102.8,105.0,0.74,0.0,0.64
0,ORL,0021500022,2015-10-30,136,16,31,1,106,47,33,12,38,30,14,35,25,10,10,OKC,139,50,110,0.455,8,27,0.296,31,38,0.816,22,40,19,8,9,20,28,2015-16,1,0,108.8,111.2,125.0,1.39,0.317,0.625,OKC,111.2,108.8,125.0,0.9,0.375,0.683
0,POR,0021500032,2015-10-30,92,23,33,0,86,34,24,9,19,15,11,31,17,9,5,PHX,110,37,83,0.446,4,18,0.222,32,42,0.762,11,44,17,13,7,19,17,2015-16,1,0,87.6,102.8,105.0,0.74,0.0,0.64,PHX,102.8,87.6,107.0,0.85,0.36,0.0
0,MIA,0021500021,2015-10-30,92,13,20,0,77,33,21,6,22,20,6,32,21,5,7,CLE,102,39,86,0.453,6,25,0.24,18,21,0.857,14,35,25,4,4,11,19,2015-16,1,0,100.0,110.9,92.0,1.62,0.217,0.673,CLE,110.9,100.0,92.0,2.27,0.327,0.783
0,CHA,0021500026,2015-10-30,94,18,20,0,88,36,30,12,13,10,13,41,23,7,6,ATL,97,36,83,0.434,8,23,0.348,17,22,0.773,8,37,23,9,4,15,17,2015-16,1,0,94.9,99.0,99.0,1.15,0.0,0.0,ATL,99.0,94.9,98.0,1.53,0.0,0.0
0,UTA,0021500033,2015-10-31,97,17,24,0,88,39,15,6,18,13,15,32,15,13,4,IND,76,28,70,0.4,4,17,0.235,16,21,0.762,7,27,10,8,7,24,19,2015-16,0,1,103.2,81.7,94.0,0.88,0.431,0.756,IND,81.7,103.2,93.0,0.42,0.244,0.569
0,MEM,0021500036,2015-10-31,101,9,19,1,80,34,23,9,28,24,11,31,26,6,2,BKN,91,38,79,0.481,3,13,0.231,12,18,0.667,8,35,21,3,3,12,22,2015-16,0,1,111.0,98.9,91.0,2.89,0.24,0.773,BKN,98.9,111.0,92.0,1.75,0.227,0.76
0,NYK,0021500034,2015-10-31,117,18,30,0,86,41,19,9,32,26,9,31,21,8,5,WAS,110,38,90,0.422,6,22,0.273,28,33,0.848,11,32,17,9,3,17,32,2015-16,0,1,109.3,103.8,107.0,1.11,0.0,0.661,WAS,103.8,109.3,106.0,0.89,0.339,0.0
0,WAS,0021500034,2015-10-31,110,17,32,1,90,38,22,6,33,28,11,32,17,9,3,NYK,117,41,86,0.477,9,19,0.474,26,32,0.813,9,31,21,8,5,18,30,2015-16,1,0,103.8,109.3,106.0,0.89,0.339,0.0,NYK,109.3,103.8,107.0,1.11,0.0,0.661
0,NOP,0021500035,2015-10-31,120,15,23,1,100,46,22,8,23,20,16,32,22,4,4,GSW,134,46,84,0.548,17,30,0.567,25,35,0.714,3,35,26,10,4,10,24,2015-16,1,0,113.2,126.4,106.0,1.38,0.321,0.878,GSW,126.4,113.2,106.0,2.6,0.122,0.679
0,POR,0021500037,2015-10-31,90,16,20,1,79,33,30,8,28,16,10,35,20,7,5,PHX,101,39,94,0.415,11,32,0.344,12,16,0.75,11,37,16,11,6,13,20,2015-16,1,0,90.0,102.0,100.0,1.25,0.231,0.714,PHX,102.0,90.0,99.0,1.23,0.286,0.769
0,LAC,0021500038,2015-10-31,114,17,22,1,76,39,17,4,46,32,6,35,25,4,9,SAC,109,43,101,0.426,6,18,0.333,17,25,0.68,19,30,20,9,2,13,34,2015-16,0,1,107.5,104.8,106.0,1.47,0.25,0.635,SAC,104.8,107.5,104.0,1.43,0.365,0.75
0,PHX,0021500037,2015-10-31,101,13,20,0,94,39,32,11,16,12,11,37,16,11,6,POR,90,33,79,0.418,8,30,0.267,16,28,0.571,10,35,20,7,5,16,20,2015-16,0,1,102.0,90.0,99.0,1.23,0.286,0.769,POR,90.0,102.0,100.0,1.25,0.231,0.714
0,IND,0021500033,2015-10-31,76,24,19,1,70,28,17,4,21,16,7,27,10,8,7,UTA,97,39,88,0.443,6,15,0.4,13,18,0.722,15,32,15,13,4,17,24,2015-16,1,0,81.7,103.2,93.0,0.42,0.244,0.569,UTA,103.2,81.7,94.0,0.88,0.431,0.756
0,GSW,0021500035,2015-10-31,134,10,24,0,84,46,30,17,35,25,3,35,26,10,4,NOP,120,46,100,0.46,8,22,0.364,20,23,0.87,16,32,22,4,4,15,23,2015-16,0,1,126.4,113.2,106.0,2.6,0.122,0.679,NOP,113.2,126.4,106.0,1.38,0.321,0.878
0,SAC,0021500038,2015-10-31,109,13,34,0,101,43,18,6,25,17,19,30,20,9,2,LAC,114,39,76,0.513,4,17,0.235,32,46,0.696,6,35,25,4,9,17,22,2015-16,1,0,104.8,107.5,104.0,1.43,0.365,0.75,LAC,107.5,104.8,106.0,1.47,0.25,0.635
0,BKN,0021500036,2015-10-31,91,12,22,0,79,38,13,3,18,12,8,35,21,3,3,MEM,101,34,80,0.425,9,23,0.391,24,28,0.857,11,31,26,6,2,9,19,2015-16,1,0,98.9,111.0,92.0,1.75,0.227,0.76,MEM,111.0,98.9,91.0,2.89,0.24,0.773
0,TOR,0021500042,2015-11-01,106,13,19,1,90,41,25,11,20,13,18,28,22,12,3,MIL,87,29,69,0.42,5,19,0.263,24,24,1.0,7,26,21,6,8,18,21,2015-16,0,1,116.5,95.6,91.0,1.57,0.462,0.775,MIL,95.6,116.5,91.0,1.17,0.225,0.538
0,ORL,0021500043,2015-11-01,87,16,19,0,90,35,23,7,17,10,12,31,21,7,11,CHI,92,33,87,0.379,7,28,0.25,19,22,0.864,11,36,23,7,8,13,16,2015-16,1,0,87.9,93.9,99.0,1.24,0.333,0.704,CHI,93.9,87.9,98.0,1.53,0.296,0.667
0,HOU,0021500041,2015-11-01,89,17,23,0,79,32,36,10,18,15,3,31,20,9,3,MIA,109,42,86,0.488,9,22,0.409,16,21,0.762,11,37,24,11,5,12,16,2015-16,1,0,91.8,113.5,97.0,1.11,0.208,0.702,MIA,113.5,91.8,96.0,1.6,0.298,0.792
0,MIL,0021500042,2015-11-01,87,18,21,0,69,29,19,5,24,24,7,26,21,6,8,TOR,106,41,90,0.456,11,25,0.44,13,20,0.65,18,28,22,12,3,13,19,2015-16,1,0,95.6,116.5,91.0,1.17,0.225,0.538,TOR,116.5,95.6,91.0,1.57,0.462,0.775
0,ATL,0021500039,2015-11-01,94,11,16,0,88,37,29,7,14,13,9,39,22,9,6,CHA,92,32,86,0.372,14,37,0.378,14,15,0.933,9,36,27,7,13,11,14,2015-16,0,1,98.9,95.8,95.0,2.0,0.231,0.778,CHA,95.8,98.9,96.0,2.25,0.222,0.769
0,SAS,0021500040,2015-11-01,95,18,16,0,83,36,19,5,25,18,10,41,22,10,6,BOS,87,35,98,0.357,6,29,0.207,11,14,0.786,16,29,21,10,5,16,23,2015-16,0,1,92.2,86.1,103.0,1.1,0.32,0.714,BOS,86.1,92.2,101.0,1.31,0.286,0.68
0,DAL,0021500045,2015-11-01,103,11,22,0,87,40,30,11,16,12,8,41,28,5,4,LAL,93,31,85,0.365,10,34,0.294,21,28,0.75,8,34,18,8,9,12,20,2015-16,0,1,105.1,95.9,98.0,2.55,0.224,0.768,LAL,95.9,105.1,97.0,1.5,0.232,0.776
0,MIA,0021500041,2015-11-01,109,12,16,1,86,42,22,9,21,16,11,37,24,11,5,HOU,89,32,79,0.405,10,36,0.278,15,18,0.833,3,31,20,9,3,17,23,2015-16,0,1,113.5,91.8,96.0,1.6,0.298,0.792,HOU,91.8,113.5,97.0,1.11,0.208,0.702
0,LAL,0021500045,2015-11-01,93,12,20,1,85,31,34,10,28,21,8,34,18,8,9,DAL,103,40,87,0.46,11,30,0.367,12,16,0.75,8,41,28,5,4,11,22,2015-16,1,0,95.9,105.1,97.0,1.5,0.232,0.776,DAL,105.1,95.9,98.0,2.55,0.224,0.768
0,CHA,0021500039,2015-11-01,92,11,14,1,86,32,37,14,15,14,9,36,27,7,13,ATL,94,37,88,0.42,7,29,0.241,13,14,0.929,9,39,22,9,6,11,16,2015-16,1,0,95.8,98.9,96.0,2.25,0.222,0.769,ATL,98.9,95.8,95.0,2.0,0.231,0.778
