,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,DET,0022200023,2022-10-21,106,15,21,0,90,39,36,9,32,19,13,36,26,6,2,NYK,130,50,95,0.526,16,38,0.421,14,22,0.636,11,39,29,4,6,12,26,2022-23,1,0,101.9,125.0,104.0,1.73,0.31,0.72,NYK,125.0,101.9,104.0,2.42,0.28,0.69
0,SAS,0022200018,2022-10-21,137,17,22,0,81,44,31,17,44,32,7,30,34,9,4,IND,134,51,104,0.49,11,35,0.314,21,22,0.955,14,28,32,8,6,16,34,2022-23,0,1,123.4,118.6,111.0,2.0,0.209,0.623,IND,118.6,123.4,113.0,2.0,0.377,0.791
0,UTA,0022200025,2022-10-21,132,13,23,0,111,49,50,20,21,14,19,35,39,11,8,MIN,126,49,107,0.458,11,33,0.333,17,23,0.739,21,39,20,5,7,20,22,2022-23,0,1,116.8,111.5,113.0,3.0,0.358,0.59,MIN,111.5,116.8,113.0,1.0,0.41,0.642
0,NYK,0022200023,2022-10-21,130,12,26,1,95,50,38,16,22,14,11,39,29,4,6,DET,106,39,90,0.433,9,36,0.25,19,32,0.594,13,36,26,6,2,15,21,2022-23,0,1,125.0,101.9,104.0,2.42,0.28,0.69,DET,101.9,125.0,104.0,1.73,0.31,0.72
0,HOU,0022200024,2022-10-21,122,14,22,1,93,44,35,16,30,18,13,32,18,4,6,MEM,129,45,98,0.459,19,42,0.452,20,29,0.69,17,33,26,8,10,12,21,2022-23,1,0,118.4,126.5,103.0,1.29,0.357,0.614,MEM,126.5,118.4,102.0,2.17,0.386,0.643
0,MIN,0022200025,2022-10-21,126,20,22,1,107,49,33,11,23,17,21,39,20,5,7,UTA,132,49,111,0.441,20,50,0.4,14,21,0.667,19,35,39,11,8,13,23,2022-23,1,0,111.5,116.8,113.0,1.0,0.41,0.642,UTA,116.8,111.5,113.0,3.0,0.358,0.59
0,ORL,0022200020,2022-10-21,98,19,19,0,80,33,34,8,30,24,10,34,16,9,7,ATL,108,40,89,0.449,13,31,0.419,15,16,0.938,9,37,26,10,2,17,22,2022-23,1,0,97.0,105.9,101.0,0.84,0.224,0.714,ATL,105.9,97.0,102.0,1.53,0.286,0.776
0,MEM,0022200024,2022-10-21,129,12,21,0,98,45,42,19,29,20,17,33,26,8,10,HOU,122,44,93,0.473,16,35,0.457,18,30,0.6,13,32,18,4,6,14,22,2022-23,0,1,126.5,118.4,102.0,2.17,0.386,0.643,HOU,118.4,126.5,103.0,1.29,0.357,0.614
0,CHA,0022200017,2022-10-21,112,13,24,1,97,44,34,13,14,11,11,26,30,9,4,NOP,124,42,89,0.472,8,22,0.364,32,37,0.865,15,38,23,9,7,15,14,2022-23,1,0,108.7,119.2,103.0,2.14,0.264,0.583,NOP,119.2,108.7,104.0,1.44,0.417,0.736
0,BKN,0022200021,2022-10-21,109,13,19,1,80,38,35,13,29,20,13,31,26,3,13,TOR,105,41,84,0.488,11,28,0.393,12,18,0.667,8,33,25,9,4,13,21,2022-23,0,1,114.7,109.4,95.0,2.0,0.277,0.708,TOR,109.4,114.7,96.0,1.67,0.292,0.723
0,IND,0022200018,2022-10-21,134,16,34,1,104,51,35,11,22,21,14,28,32,8,6,SAS,137,44,81,0.543,17,31,0.548,32,44,0.727,7,30,34,9,4,17,22,2022-23,1,0,118.6,123.4,113.0,2.0,0.377,0.791,SAS,123.4,118.6,111.0,2.0,0.209,0.623
0,BOS,0022200022,2022-10-21,111,19,23,0,79,41,33,14,15,15,12,31,17,4,11,MIA,104,42,92,0.457,8,26,0.308,12,15,0.8,11,25,23,8,3,9,18,2022-23,0,1,116.8,109.5,95.0,0.85,0.342,0.686,MIA,109.5,116.8,95.0,2.3,0.314,0.658
0,DEN,0022200035,2022-10-22,122,18,21,1,85,42,38,20,31,18,9,37,33,5,6,OKC,117,42,94,0.447,15,38,0.395,18,23,0.783,10,37,29,10,5,12,27,2022-23,0,1,118.4,112.5,103.0,1.83,0.264,0.732,OKC,112.5,118.4,104.0,2.23,0.268,0.736
0,TOR,0022200031,2022-10-22,109,6,25,0,87,37,39,14,28,21,8,29,24,9,5,MIA,112,38,76,0.5,11,30,0.367,25,27,0.926,6,38,28,2,2,15,26,2022-23,1,0,114.7,117.9,95.0,4.0,0.245,0.725,MIA,117.9,114.7,95.0,1.75,0.275,0.755
0,DET,0022200029,2022-10-22,115,13,20,0,95,37,42,18,30,23,17,36,26,5,3,IND,124,45,103,0.437,16,42,0.381,18,24,0.75,20,39,28,7,15,11,21,2022-23,1,0,111.7,121.6,103.0,1.86,0.371,0.629,IND,121.6,111.7,102.0,2.55,0.371,0.629
0,SAC,0022200036,2022-10-22,109,12,21,1,85,40,35,14,26,15,9,30,24,5,5,LAC,111,41,81,0.506,9,22,0.409,20,22,0.909,5,35,24,8,3,13,21,2022-23,1,0,111.2,112.1,98.0,2.0,0.208,0.81,LAC,112.1,111.2,99.0,1.85,0.19,0.792
0,MIA,0022200031,2022-10-22,112,15,26,1,76,38,30,11,27,25,6,38,28,2,2,TOR,109,37,87,0.425,14,39,0.359,21,28,0.75,8,29,24,9,5,6,25,2022-23,0,1,117.9,114.7,95.0,1.75,0.275,0.755,TOR,114.7,117.9,95.0,4.0,0.245,0.725
0,IND,0022200029,2022-10-22,124,11,21,1,103,45,42,16,24,18,20,39,28,7,15,DET,115,37,95,0.389,18,42,0.429,23,30,0.767,17,36,26,5,3,13,20,2022-23,0,1,121.6,111.7,102.0,2.55,0.371,0.629,DET,111.7,121.6,103.0,1.86,0.371,0.629
0,MEM,0022200034,2022-10-22,96,17,29,0,79,34,33,9,24,19,6,23,20,4,8,DAL,137,45,90,0.5,17,39,0.436,30,36,0.833,15,37,23,7,7,15,24,2022-23,1,0,94.1,137.0,102.0,1.11,0.204,0.563,DAL,137.0,94.1,100.0,1.53,0.438,0.796
0,OKC,0022200035,2022-10-22,117,12,27,0,94,42,38,15,23,18,10,37,29,10,5,DEN,122,42,85,0.494,20,38,0.526,18,31,0.581,9,37,33,5,6,18,21,2022-23,1,0,112.5,118.4,104.0,2.23,0.268,0.736,DEN,118.4,112.5,103.0,1.83,0.264,0.732
0,LAC,0022200036,2022-10-22,111,13,21,0,81,41,22,9,22,20,5,35,24,8,3,SAC,109,40,85,0.471,14,35,0.4,15,26,0.577,9,30,24,5,5,12,21,2022-23,0,1,112.1,111.2,99.0,1.85,0.19,0.792,SAC,111.2,112.1,98.0,2.0,0.208,0.81
0,PHI,0022200028,2022-10-22,105,12,15,1,84,37,31,10,28,21,12,28,26,6,5,SAS,114,43,89,0.483,16,38,0.421,12,15,0.8,12,31,27,5,7,14,20,2022-23,1,0,111.7,121.3,94.0,2.17,0.347,0.653,SAS,121.3,111.7,94.0,1.93,0.347,0.653
0,MIL,0022200033,2022-10-22,125,16,22,1,85,48,31,16,21,13,8,39,29,6,10,HOU,105,36,93,0.387,16,37,0.432,17,22,0.773,15,32,20,9,6,12,22,2022-23,0,1,126.3,106.1,99.0,1.81,0.238,0.689,HOU,106.1,126.3,99.0,1.43,0.311,0.762
0,DAL,0022200034,2022-10-22,137,15,24,1,90,45,39,17,36,30,15,37,23,7,7,MEM,96,34,79,0.43,9,33,0.273,19,24,0.792,6,23,20,4,8,17,29,2022-23,0,1,137.0,94.1,100.0,1.53,0.438,0.796,MEM,94.1,137.0,102.0,1.11,0.204,0.563
0,CHI,0022200032,2022-10-22,96,10,19,1,84,34,29,7,25,21,10,25,19,12,7,CLE,128,48,85,0.565,16,27,0.593,16,18,0.889,8,40,32,4,5,17,17,2022-23,1,0,98.0,130.6,98.0,1.9,0.192,0.658,CLE,130.6,98.0,98.0,1.78,0.342,0.808
0,HOU,0022200033,2022-10-22,105,12,22,0,93,36,37,16,22,17,15,32,20,9,6,MIL,125,48,85,0.565,16,31,0.516,13,21,0.619,8,39,29,6,10,16,22,2022-23,1,0,106.1,126.3,99.0,1.43,0.311,0.762,MIL,126.3,106.1,99.0,1.81,0.238,0.689
0,ORL,0022200030,2022-10-22,120,9,24,1,95,45,34,15,23,15,12,36,21,5,7,BOS,126,42,87,0.483,19,47,0.404,23,28,0.821,7,30,24,5,6,8,21,2022-23,1,0,121.2,126.0,99.0,2.33,0.321,0.809,BOS,126.0,121.2,100.0,3.0,0.191,0.679
0,SAS,0022200028,2022-10-22,114,14,20,0,89,43,38,16,15,12,12,31,27,5,7,PHI,105,37,84,0.44,10,31,0.323,21,28,0.75,12,28,26,6,5,12,15,2022-23,0,1,121.3,111.7,94.0,1.93,0.347,0.653,PHI,111.7,121.3,94.0,2.17,0.347,0.653
0,BOS,0022200030,2022-10-22,126,8,21,0,87,42,47,19,28,23,7,30,24,5,6,ORL,120,45,95,0.474,15,34,0.441,15,23,0.652,12,36,21,5,7,9,24,2022-23,0,1,126.0,121.2,100.0,3.0,0.191,0.679,ORL,121.2,126.0,99.0,2.33,0.321,0.809
0,CLE,0022200032,2022-10-22,128,17,17,0,85,48,27,16,18,16,8,40,32,4,5,CHI,96,34,84,0.405,7,29,0.241,21,25,0.84,10,25,19,12,7,10,19,2022-23,0,1,130.6,98.0,98.0,1.78,0.342,0.808,CHI,98.0,130.6,98.0,1.9,0.192,0.658
0,GSW,0022200042,2022-10-23,130,13,21,1,87,45,33,14,36,26,6,31,24,7,5,SAC,125,47,100,0.47,11,43,0.256,20,25,0.8,13,38,31,10,2,16,29,2022-23,0,1,117.1,113.6,111.0,1.85,0.191,0.66,SAC,113.6,117.1,110.0,1.94,0.34,0.809
0,LAL,0022200037,2022-10-23,104,13,24,1,92,41,33,6,20,16,10,30,26,9,9,POR,106,37,84,0.44,10,27,0.37,22,27,0.815,13,39,19,6,5,19,20,2022-23,1,0,103.0,103.9,101.0,2.0,0.226,0.673,POR,103.9,103.0,102.0,1.0,0.327,0.774
0,WAS,0022200039,2022-10-23,107,18,24,0,87,43,28,12,15,9,4,31,25,9,4,CLE,117,41,96,0.427,13,33,0.394,22,25,0.88,16,32,19,10,5,13,20,2022-23,1,0,105.9,113.6,101.0,1.25,0.286,0.661,CLE,113.6,105.9,103.0,1.46,0.339,0.714
0,ATL,0022200038,2022-10-23,109,12,21,1,95,39,35,8,28,23,16,29,23,8,9,CHA,126,47,90,0.522,11,26,0.423,21,30,0.7,14,38,28,7,6,13,24,2022-23,1,0,107.9,124.8,101.0,1.92,0.333,0.638,CHA,124.8,107.9,101.0,2.0,0.362,0.667
0,CLE,0022200039,2022-10-23,117,13,20,1,96,41,33,13,25,22,16,32,19,10,5,WAS,107,43,87,0.494,12,28,0.429,9,15,0.6,4,31,25,9,4,18,24,2022-23,0,1,113.6,105.9,103.0,1.46,0.339,0.714,WAS,105.9,113.6,101.0,1.25,0.286,0.661
0,OKC,0022200041,2022-10-23,106,11,15,1,94,41,41,9,21,15,11,31,24,7,4,MIN,116,46,88,0.523,10,34,0.294,14,22,0.636,12,42,24,9,3,15,17,2022-23,1,0,106.0,116.0,100.0,2.18,0.263,0.681,MIN,116.0,106.0,100.0,1.6,0.319,0.737
0,CHA,0022200038,2022-10-23,126,13,24,0,90,47,26,11,30,21,14,38,28,7,6,ATL,109,39,95,0.411,8,35,0.229,23,28,0.821,16,29,23,8,9,12,21,2022-23,0,1,124.8,107.9,101.0,2.0,0.362,0.667,ATL,107.9,124.8,101.0,1.92,0.333,0.638
0,PHX,0022200043,2022-10-23,112,12,18,0,93,43,42,15,12,11,13,36,29,5,3,LAC,95,36,82,0.439,9,32,0.281,14,20,0.7,9,34,16,10,0,14,18,2022-23,0,1,114.3,97.9,98.0,2.23,0.314,0.796,LAC,97.9,114.3,97.0,1.07,0.204,0.686
0,LAC,0022200043,2022-10-23,95,14,18,1,82,36,32,9,20,14,9,34,16,10,0,PHX,112,43,93,0.462,15,42,0.357,11,12,0.917,13,36,29,5,3,12,18,2022-23,1,0,97.9,114.3,97.0,1.07,0.204,0.686,PHX,114.3,97.9,98.0,2.23,0.314,0.796
0,NOP,0022200040,2022-10-23,121,17,22,1,102,48,27,8,22,17,14,31,30,8,6,UTA,122,43,98,0.439,13,38,0.342,23,28,0.821,15,29,29,13,6,16,20,2022-23,1,0,109.0,110.9,111.0,1.76,0.382,0.661,UTA,110.9,109.0,110.0,1.71,0.339,0.618
0,MIN,0022200041,2022-10-23,116,15,17,0,88,46,34,10,22,14,12,42,24,9,3,OKC,106,41,94,0.436,9,41,0.22,15,21,0.714,11,31,24,7,4,11,15,2022-23,0,1,116.0,106.0,100.0,1.6,0.319,0.737,OKC,106.0,116.0,100.0,2.18,0.263,0.681
0,UTA,0022200040,2022-10-23,122,16,20,0,98,43,38,13,28,23,15,29,29,13,6,NOP,121,48,102,0.471,8,27,0.296,17,22,0.773,14,31,30,8,6,17,22,2022-23,0,1,110.9,109.0,110.0,1.71,0.339,0.618,NOP,109.0,110.9,111.0,1.76,0.382,0.661
0,SAC,0022200042,2022-10-23,125,16,29,0,100,47,43,11,25,20,13,38,31,10,2,GSW,130,45,87,0.517,14,33,0.424,26,36,0.722,6,31,24,7,5,13,21,2022-23,1,0,113.6,117.1,110.0,1.94,0.34,0.809,GSW,117.1,113.6,111.0,1.85,0.191,0.66
0,POR,0022200037,2022-10-23,106,19,20,0,84,37,27,10,27,22,13,39,19,6,5,LAL,104,41,92,0.446,6,33,0.182,16,20,0.8,10,30,26,9,9,13,24,2022-23,0,1,103.9,103.0,102.0,1.0,0.327,0.774,LAL,103.0,103.9,101.0,2.0,0.226,0.673
