,Name,EntityId,Minutes,OffPoss,DefPoss,Points,OpponentPoints,TsPct,FG2A,FG3A,FTA,Lineup,Team Points,Team FG2M,Team FG2A,Team FG3M,Team FG3A,Team TsPct,Team FTA,Season,Team,PtsPer75,FGA,Team FGA
525,Jaylen Brown,1627759,14,29,29,8,28,0.4,7,1,4,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porzingis",31,7,14,5,10,0.5740740740740741,6,2023-24,BOS,20.689655172413794,8,24
526,Derrick White,1628401,14,29,29,17,28,0.9444444444444444,3,5,2,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porzingis",31,7,14,5,10,0.5740740740740741,6,2023-24,BOS,43.96551724137931,8,24
527,Payton Pritchard,1630202,14,29,29,3,28,0.75,1,1,0,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porzingis",31,7,14,5,10,0.5740740740740741,6,2023-24,BOS,7.758620689655173,2,24
528,Al Horford,201143,14,29,29,0,28,0.0,0,0,0,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porzingis",31,7,14,5,10,0.5740740740740741,6,2023-24,BOS,0.0,0,24
529,Kristaps Porzingis,204001,14,29,29,3,28,0.25,3,3,0,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porzingis",31,7,14,5,10,0.5740740740740741,6,2023-24,BOS,7.758620689655173,6,24
530,Jaylen Brown,1627759,11,20,19,5,22,0.4166666666666667,4,2,0,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Al Horford",22,8,14,2,9,0.4782608695652174,0,2023-24,BOS,18.75,6,23
531,Jayson Tatum,1628369,11,20,19,10,22,0.5555555555555556,6,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Al Horford",22,8,14,2,9,0.4782608695652174,0,2023-24,BOS,37.5,9,23
532,Derrick White,1628401,11,20,19,0,22,0.0,0,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Al Horford",22,8,14,2,9,0.4782608695652174,0,2023-24,BOS,0.0,1,23
533,Sam Hauser,1630573,11,20,19,3,22,0.5,0,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Al Horford",22,8,14,2,9,0.4782608695652174,0,2023-24,BOS,11.25,3,23
534,Al Horford,201143,11,20,19,4,22,0.5,4,0,0,"Jaylen Brown, Jayson Tatum, Derrick White, Sam Hauser, Al Horford",22,8,14,2,9,0.4782608695652174,0,2023-24,BOS,15.0,4,23
535,Jaylen Brown,1627759,11,20,17,4,25,0.6666666666666666,3,0,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porzingis",18,5,7,2,9,0.5294117647058824,2,2023-24,BOS,15.0,3,16
536,Jayson Tatum,1628369,11,20,17,0,25,0.0,1,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porzingis",18,5,7,2,9,0.5294117647058824,2,2023-24,BOS,0.0,4,16
537,Derrick White,1628401,11,20,17,4,25,0.5,2,2,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porzingis",18,5,7,2,9,0.5294117647058824,2,2023-24,BOS,15.0,4,16
538,Payton Pritchard,1630202,11,20,17,0,25,0.0,0,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porzingis",18,5,7,2,9,0.5294117647058824,2,2023-24,BOS,0.0,1,16
539,Kristaps Porzingis,204001,11,20,17,10,25,1.0,1,3,2,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porzingis",18,5,7,2,9,0.5294117647058824,2,2023-24,BOS,37.5,4,16
540,Luke Kornet,1628436,12,23,24,2,25,1.0,1,0,0,"Luke Kornet, Svi Mykhailiuk, Oshae Brissett, Payton Pritchard, Sam Hauser",21,6,11,3,11,0.4772727272727273,0,2023-24,BOS,6.521739130434782,1,22
541,Svi Mykhailiuk,1629004,12,23,24,2,25,0.2,3,2,0,"Luke Kornet, Svi Mykhailiuk, Oshae Brissett, Payton Pritchard, Sam Hauser",21,6,11,3,11,0.4772727272727273,0,2023-24,BOS,6.521739130434782,5,22
542,Oshae Brissett,1629052,12,23,24,2,25,0.5,2,0,0,"Luke Kornet, Svi Mykhailiuk, Oshae Brissett, Payton Pritchard, Sam Hauser",21,6,11,3,11,0.4772727272727273,0,2023-24,BOS,6.521739130434782,2,22
543,Payton Pritchard,1630202,12,23,24,4,25,0.3333333333333333,3,3,0,"Luke Kornet, Svi Mykhailiuk, Oshae Brissett, Payton Pritchard, Sam Hauser",21,6,11,3,11,0.4772727272727273,0,2023-24,BOS,13.043478260869565,6,22
544,Sam Hauser,1630573,12,23,24,11,25,0.6875,2,6,0,"Luke Kornet, Svi Mykhailiuk, Oshae Brissett, Payton Pritchard, Sam Hauser",21,6,11,3,11,0.4772727272727273,0,2023-24,BOS,35.869565217391305,8,22
545,Jayson Tatum,1628369,56,106,98,60,96,0.6704545454545454,23,12,21,"Jayson Tatum, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",154,27,46,26,54,0.6830357142857143,28,2023-24,BOS,42.45283018867924,35,100
546,Payton Pritchard,1630202,56,106,98,22,96,0.6111111111111112,8,9,2,"Jayson Tatum, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",154,27,46,26,54,0.6830357142857143,28,2023-24,BOS,15.566037735849056,17,100
547,Sam Hauser,1630573,56,106,98,34,96,0.8095238095238095,3,18,0,"Jayson Tatum, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",154,27,46,26,54,0.6830357142857143,28,2023-24,BOS,24.056603773584907,21,100
548,Al Horford,201143,56,106,98,17,96,0.5666666666666667,8,6,3,"Jayson Tatum, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",154,27,46,26,54,0.6830357142857143,28,2023-24,BOS,12.028301886792454,14,100
549,Jrue Holiday,201950,56,106,98,21,96,0.75,4,9,2,"Jayson Tatum, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",154,27,46,26,54,0.6830357142857143,28,2023-24,BOS,14.858490566037736,13,100
550,Jaylen Brown,1627759,17,30,29,21,38,0.9545454545454546,8,1,4,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",36,11,14,4,13,0.6206896551724138,4,2023-24,BOS,52.5,9,27
551,Payton Pritchard,1630202,17,30,29,0,38,0.0,0,3,0,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",36,11,14,4,13,0.6206896551724138,4,2023-24,BOS,0.0,3,27
552,Sam Hauser,1630573,17,30,29,3,38,0.375,0,4,0,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",36,11,14,4,13,0.6206896551724138,4,2023-24,BOS,7.5,4,27
553,Al Horford,201143,17,30,29,5,38,0.8333333333333334,1,2,0,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",36,11,14,4,13,0.6206896551724138,4,2023-24,BOS,12.5,3,27
554,Jrue Holiday,201950,17,30,29,7,38,0.4375,5,3,0,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Jrue Holiday",36,11,14,4,13,0.6206896551724138,4,2023-24,BOS,17.5,8,27
555,Jaylen Brown,1627759,14,27,27,11,40,0.9166666666666666,2,3,2,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Al Horford, Jrue Holiday",34,10,14,4,10,0.6538461538461539,4,2023-24,BOS,30.555555555555557,5,24
556,Jayson Tatum,1628369,14,27,27,6,40,0.5,4,2,0,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Al Horford, Jrue Holiday",34,10,14,4,10,0.6538461538461539,4,2023-24,BOS,16.666666666666668,6,24
557,Payton Pritchard,1630202,14,27,27,6,40,1.0,1,2,0,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Al Horford, Jrue Holiday",34,10,14,4,10,0.6538461538461539,4,2023-24,BOS,16.666666666666668,3,24
558,Al Horford,201143,14,27,27,3,40,0.375,1,2,2,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Al Horford, Jrue Holiday",34,10,14,4,10,0.6538461538461539,4,2023-24,BOS,8.333333333333334,3,24
559,Jrue Holiday,201950,14,27,27,8,40,0.5714285714285714,6,1,0,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Al Horford, Jrue Holiday",34,10,14,4,10,0.6538461538461539,4,2023-24,BOS,22.22222222222222,7,24
560,Jaylen Brown,1627759,16,35,36,9,39,0.5,4,4,2,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard",35,9,19,3,12,0.5,8,2023-24,BOS,19.285714285714285,8,31
561,Jayson Tatum,1628369,16,35,36,13,39,0.6,4,4,6,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard",35,9,19,3,12,0.5,8,2023-24,BOS,27.857142857142858,8,31
562,Derrick White,1628401,16,35,36,2,39,0.1111111111111111,6,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard",35,9,19,3,12,0.5,8,2023-24,BOS,4.285714285714286,9,31
563,Luke Kornet,1628436,16,35,36,6,39,1.0,3,0,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard",35,9,19,3,12,0.5,8,2023-24,BOS,12.857142857142858,3,31
564,Payton Pritchard,1630202,16,35,36,5,39,0.8333333333333334,2,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard",35,9,19,3,12,0.5,8,2023-24,BOS,10.714285714285714,3,31
565,Jaylen Brown,1627759,305,594,593,183,638,0.5683229813664596,96,49,35,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Jrue Holiday",720,161,271,98,270,0.6060606060606061,122,2023-24,BOS,23.106060606060606,145,541
566,Jayson Tatum,1628369,305,594,593,181,638,0.5838709677419355,85,50,48,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Jrue Holiday",720,161,271,98,270,0.6060606060606061,122,2023-24,BOS,22.853535353535353,135,541
567,Derrick White,1628401,305,594,593,154,638,0.6311475409836066,34,78,23,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Jrue Holiday",720,161,271,98,270,0.6060606060606061,122,2023-24,BOS,19.444444444444443,112,541
568,Al Horford,201143,305,594,593,90,638,0.5769230769230769,21,55,4,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Jrue Holiday",720,161,271,98,270,0.6060606060606061,122,2023-24,BOS,11.363636363636363,76,541
569,Jrue Holiday,201950,305,594,593,112,638,0.717948717948718,35,38,12,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Jrue Holiday",720,161,271,98,270,0.6060606060606061,122,2023-24,BOS,14.141414141414142,73,541
570,Jayson Tatum,1628369,25,47,46,15,55,0.5769230769230769,9,4,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jrue Holiday",58,13,20,9,21,0.6590909090909091,6,2023-24,BOS,23.93617021276596,13,41
571,Luke Kornet,1628436,25,47,46,9,55,0.75,4,0,4,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jrue Holiday",58,13,20,9,21,0.6590909090909091,6,2023-24,BOS,14.361702127659575,4,41
572,Payton Pritchard,1630202,25,47,46,19,55,1.0555555555555556,1,7,2,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jrue Holiday",58,13,20,9,21,0.6590909090909091,6,2023-24,BOS,30.319148936170212,8,41
573,Sam Hauser,1630573,25,47,46,5,55,0.35714285714285715,2,5,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jrue Holiday",58,13,20,9,21,0.6590909090909091,6,2023-24,BOS,7.9787234042553195,7,41
574,Jrue Holiday,201950,25,47,46,10,55,0.5555555555555556,4,5,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jrue Holiday",58,13,20,9,21,0.6590909090909091,6,2023-24,BOS,15.957446808510639,9,41
575,Jaylen Brown,1627759,11,24,25,12,22,0.75,2,3,6,"Jaylen Brown, Jayson Tatum, Sam Hauser, Jrue Holiday, Kristaps Porzingis",31,9,11,2,12,0.5740740740740741,8,2023-24,BOS,37.5,5,23
576,Jayson Tatum,1628369,11,24,25,6,22,0.5,5,1,0,"Jaylen Brown, Jayson Tatum, Sam Hauser, Jrue Holiday, Kristaps Porzingis",31,9,11,2,12,0.5740740740740741,8,2023-24,BOS,18.75,6,23
577,Sam Hauser,1630573,11,24,25,3,22,0.3,0,5,0,"Jaylen Brown, Jayson Tatum, Sam Hauser, Jrue Holiday, Kristaps Porzingis",31,9,11,2,12,0.5740740740740741,8,2023-24,BOS,9.375,5,23
578,Jrue Holiday,201950,11,24,25,6,22,1.0,2,0,2,"Jaylen Brown, Jayson Tatum, Sam Hauser, Jrue Holiday, Kristaps Porzingis",31,9,11,2,12,0.5740740740740741,8,2023-24,BOS,18.75,2,23
579,Kristaps Porzingis,204001,11,24,25,4,22,0.4,2,3,0,"Jaylen Brown, Jayson Tatum, Sam Hauser, Jrue Holiday, Kristaps Porzingis",31,9,11,2,12,0.5740740740740741,8,2023-24,BOS,12.5,5,23
580,Jaylen Brown,1627759,18,33,31,6,29,0.6,4,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday",30,9,19,2,9,0.4838709677419355,7,2023-24,BOS,13.636363636363637,5,28
581,Jayson Tatum,1628369,18,33,31,14,29,0.5,8,4,6,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday",30,9,19,2,9,0.4838709677419355,7,2023-24,BOS,31.818181818181817,12,28
582,Derrick White,1628401,18,33,31,0,29,0.0,2,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday",30,9,19,2,9,0.4838709677419355,7,2023-24,BOS,0.0,3,28
583,Luke Kornet,1628436,18,33,31,5,29,0.5,4,0,1,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday",30,9,19,2,9,0.4838709677419355,7,2023-24,BOS,11.363636363636363,4,28
584,Jrue Holiday,201950,18,33,31,5,29,0.625,1,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday",30,9,19,2,9,0.4838709677419355,7,2023-24,BOS,11.363636363636363,4,28
585,Jaylen Brown,1627759,14,27,27,7,37,0.3888888888888889,4,4,2,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",24,4,14,4,11,0.4444444444444444,5,2024-25,BOS,19.444444444444443,8,25
586,Derrick White,1628401,14,27,27,11,37,0.6875,1,6,2,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",24,4,14,4,11,0.4444444444444444,5,2024-25,BOS,30.555555555555557,7,25
587,Luke Kornet,1628436,14,27,27,4,37,0.6666666666666666,3,0,0,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",24,4,14,4,11,0.4444444444444444,5,2024-25,BOS,11.11111111111111,3,25
588,Al Horford,201143,14,27,27,0,37,0.0,2,1,0,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",24,4,14,4,11,0.4444444444444444,5,2024-25,BOS,0.0,3,25
589,Jrue Holiday,201950,14,27,27,2,37,0.25,4,0,1,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",24,4,14,4,11,0.4444444444444444,5,2024-25,BOS,5.555555555555555,4,25
590,Jaylen Brown,1627759,18,31,30,8,37,0.5714285714285714,4,1,4,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday",39,9,13,4,13,0.6290322580645161,13,2024-25,BOS,19.35483870967742,5,26
591,Derrick White,1628401,18,31,30,10,37,0.625,1,4,7,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday",39,9,13,4,13,0.6290322580645161,13,2024-25,BOS,24.193548387096776,5,26
592,Luke Kornet,1628436,18,31,30,5,37,0.625,4,0,1,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday",39,9,13,4,13,0.6290322580645161,13,2024-25,BOS,12.096774193548388,4,26
593,Payton Pritchard,1630202,18,31,30,8,37,0.5714285714285714,1,6,0,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday",39,9,13,4,13,0.6290322580645161,13,2024-25,BOS,19.35483870967742,7,26
594,Jrue Holiday,201950,18,31,30,8,37,0.8,3,2,1,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday",39,9,13,4,13,0.6290322580645161,13,2024-25,BOS,19.35483870967742,5,26
595,Jayson Tatum,1628369,14,24,23,19,33,0.7916666666666666,6,4,4,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",36,5,10,5,9,0.72,13,2024-25,BOS,59.375,10,19
596,Derrick White,1628401,14,24,23,4,33,1.0,1,0,3,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",36,5,10,5,9,0.72,13,2024-25,BOS,12.5,1,19
597,Payton Pritchard,1630202,14,24,23,8,33,1.0,1,3,0,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",36,5,10,5,9,0.72,13,2024-25,BOS,25.0,4,19
598,Al Horford,201143,14,24,23,0,33,0.0,0,1,0,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",36,5,10,5,9,0.72,13,2024-25,BOS,0.0,1,19
599,Kristaps Porziņģis,204001,14,24,23,5,33,0.4166666666666667,2,1,6,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",36,5,10,5,9,0.72,13,2024-25,BOS,15.625,3,19
600,Jaylen Brown,1627759,18,35,35,14,41,0.7,7,1,5,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",47,10,18,5,11,0.6714285714285714,14,2024-25,BOS,30.0,8,29
601,Jayson Tatum,1628369,18,35,35,24,41,0.75,7,6,7,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",47,10,18,5,11,0.6714285714285714,14,2024-25,BOS,51.42857142857143,13,29
602,Derrick White,1628401,18,35,35,4,41,0.6666666666666666,2,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",47,10,18,5,11,0.6714285714285714,14,2024-25,BOS,8.571428571428571,3,29
603,Payton Pritchard,1630202,18,35,35,0,41,0.0,0,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",47,10,18,5,11,0.6714285714285714,14,2024-25,BOS,0.0,1,29
604,Al Horford,201143,18,35,35,5,41,0.5,2,2,2,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",47,10,18,5,11,0.6714285714285714,14,2024-25,BOS,10.714285714285714,4,29
605,Jaylen Brown,1627759,25,49,49,12,41,0.46153846153846156,4,6,6,"Jaylen Brown, Jayson Tatum, Derrick White, Jrue Holiday, Kristaps Porziņģis",61,8,15,10,25,0.5980392156862745,24,2024-25,BOS,18.367346938775512,10,40
606,Jayson Tatum,1628369,25,49,49,11,41,0.4583333333333333,5,4,7,"Jaylen Brown, Jayson Tatum, Derrick White, Jrue Holiday, Kristaps Porziņģis",61,8,15,10,25,0.5980392156862745,24,2024-25,BOS,16.836734693877553,9,40
607,Derrick White,1628401,25,49,49,25,41,0.8333333333333334,2,10,7,"Jaylen Brown, Jayson Tatum, Derrick White, Jrue Holiday, Kristaps Porziņģis",61,8,15,10,25,0.5980392156862745,24,2024-25,BOS,38.265306122448976,12,40
608,Jrue Holiday,201950,25,49,49,6,41,0.6,1,4,0,"Jaylen Brown, Jayson Tatum, Derrick White, Jrue Holiday, Kristaps Porziņģis",61,8,15,10,25,0.5980392156862745,24,2024-25,BOS,9.183673469387756,5,40
609,Kristaps Porziņģis,204001,25,49,49,7,41,0.5833333333333334,3,1,4,"Jaylen Brown, Jayson Tatum, Derrick White, Jrue Holiday, Kristaps Porziņģis",61,8,15,10,25,0.5980392156862745,24,2024-25,BOS,10.714285714285714,4,40
610,Jaylen Brown,1627759,14,23,26,6,35,0.42857142857142855,6,0,2,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",26,6,17,2,7,0.4642857142857143,10,2024-25,BOS,19.565217391304348,6,24
611,Derrick White,1628401,14,23,26,3,35,0.375,1,3,0,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",26,6,17,2,7,0.4642857142857143,10,2024-25,BOS,9.782608695652174,4,24
612,Payton Pritchard,1630202,14,23,26,10,35,0.7142857142857143,3,3,3,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",26,6,17,2,7,0.4642857142857143,10,2024-25,BOS,32.608695652173914,6,24
613,Al Horford,201143,14,23,26,4,35,0.5,3,1,1,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",26,6,17,2,7,0.4642857142857143,10,2024-25,BOS,13.043478260869565,4,24
614,Kristaps Porziņģis,204001,14,23,26,3,35,0.25,4,0,4,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",26,6,17,2,7,0.4642857142857143,10,2024-25,BOS,9.782608695652174,4,24
615,Jaylen Brown,1627759,16,30,29,4,34,0.6666666666666666,2,1,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",33,7,11,5,12,0.66,4,2024-25,BOS,10.0,3,23
616,Jayson Tatum,1628369,16,30,29,10,34,0.8333333333333334,3,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",33,7,11,5,12,0.66,4,2024-25,BOS,25.0,6,23
617,Derrick White,1628401,16,30,29,7,34,0.5,3,4,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",33,7,11,5,12,0.66,4,2024-25,BOS,17.5,7,23
618,Payton Pritchard,1630202,16,30,29,5,34,0.625,1,2,2,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",33,7,11,5,12,0.66,4,2024-25,BOS,12.5,3,23
619,Kristaps Porziņģis,204001,16,30,29,7,34,0.7,2,2,2,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",33,7,11,5,12,0.66,4,2024-25,BOS,17.5,4,23
620,Jayson Tatum,1628369,14,26,28,17,33,0.85,6,4,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",38,8,10,7,14,0.7916666666666666,1,2024-25,BOS,49.03846153846154,10,24
621,Luke Kornet,1628436,14,26,28,3,33,1.5,1,0,1,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",38,8,10,7,14,0.7916666666666666,1,2024-25,BOS,8.653846153846153,1,24
622,Payton Pritchard,1630202,14,26,28,5,33,0.625,1,3,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",38,8,10,7,14,0.7916666666666666,1,2024-25,BOS,14.423076923076923,4,24
623,Sam Hauser,1630573,14,26,28,8,33,0.8,1,4,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",38,8,10,7,14,0.7916666666666666,1,2024-25,BOS,23.076923076923077,5,24
624,Al Horford,201143,14,26,28,5,33,0.625,1,3,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",38,8,10,7,14,0.7916666666666666,1,2024-25,BOS,14.423076923076923,4,24
625,Jaylen Brown,1627759,25,48,48,20,60,0.7142857142857143,8,6,1,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",49,7,19,10,28,0.49,7,2024-25,BOS,31.25,14,47
626,Derrick White,1628401,25,48,48,17,60,0.7727272727272727,1,9,2,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",49,7,19,10,28,0.49,7,2024-25,BOS,26.5625,10,47
627,Al Horford,201143,25,48,48,3,60,0.3,1,4,0,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",49,7,19,10,28,0.49,7,2024-25,BOS,4.6875,5,47
628,Jrue Holiday,201950,25,48,48,4,60,0.2,4,5,2,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",49,7,19,10,28,0.49,7,2024-25,BOS,6.25,9,47
629,Kristaps Porziņģis,204001,25,48,48,5,60,0.25,5,4,2,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",49,7,19,10,28,0.49,7,2024-25,BOS,7.8125,9,47
630,Jaylen Brown,1627759,25,50,50,28,51,0.6086956521739131,14,7,4,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",66,14,22,9,20,0.673469387755102,14,2024-25,BOS,42.0,21,42
631,Derrick White,1628401,25,50,50,9,51,0.75,2,3,2,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",66,14,22,9,20,0.673469387755102,14,2024-25,BOS,13.5,5,42
632,Payton Pritchard,1630202,25,50,50,8,51,0.5714285714285714,1,6,0,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",66,14,22,9,20,0.673469387755102,14,2024-25,BOS,12.0,7,42
633,Al Horford,201143,25,50,50,17,51,0.85,4,4,4,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",66,14,22,9,20,0.673469387755102,14,2024-25,BOS,25.5,8,42
634,Jrue Holiday,201950,25,50,50,4,51,0.6666666666666666,1,0,4,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",66,14,22,9,20,0.673469387755102,14,2024-25,BOS,6.0,1,42
635,Jaylen Brown,1627759,20,38,38,10,42,0.45454545454545453,11,0,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford",36,13,24,2,8,0.5294117647058824,5,2024-25,BOS,19.736842105263158,11,32
636,Jayson Tatum,1628369,20,38,38,8,42,0.36363636363636365,7,3,2,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford",36,13,24,2,8,0.5294117647058824,5,2024-25,BOS,15.789473684210526,10,32
637,Derrick White,1628401,20,38,38,9,42,0.75,2,3,3,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford",36,13,24,2,8,0.5294117647058824,5,2024-25,BOS,17.763157894736842,5,32
638,Luke Kornet,1628436,20,38,38,2,42,1.0,1,0,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford",36,13,24,2,8,0.5294117647058824,5,2024-25,BOS,3.9473684210526314,1,32
639,Al Horford,201143,20,38,38,7,42,0.7,3,2,0,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford",36,13,24,2,8,0.5294117647058824,5,2024-25,BOS,13.81578947368421,5,32
640,Jaylen Brown,1627759,44,87,86,25,97,0.46296296296296297,15,8,8,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Kristaps Porziņģis",88,26,50,7,31,0.5,18,2024-25,BOS,21.551724137931036,23,81
641,Jayson Tatum,1628369,44,87,86,33,97,0.717391304347826,15,6,6,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Kristaps Porziņģis",88,26,50,7,31,0.5,18,2024-25,BOS,28.448275862068964,21,81
